Evaporator Temperature,Compressor Flow,Cold Water,Tower Water,COP
0.514445,568.268,32.7731,165.633,3.9207
0.563469,525.967,30.3848,153.509,3.92715
0.92868,544.263,31.8389,160.44,3.97565
0.0905473,590.391,33.5553,170.098,3.86569
1.07118,519.155,30.5189,153.634,3.99482
-2.70433,579.085,29.8606,154.454,3.53082
-2.87956,521.517,26.727,138.422,3.51131
-4.79203,594.594,28.4769,149.586,3.30852
-2.65751,540.521,27.918,144.356,3.53606
1.1792,527.228,31.1084,156.482,4.00945
-1.15901,521.007,28.3572,145.041,3.71023
-3.04812,533.938,27.2017,141.055,3.49269
-3.73824,553.333,27.5113,143.387,3.41801
-0.408366,546.139,30.5095,155.21,3.80244
1.56588,583.88,34.9102,175.128,4.06252
-4.23256,556.46,27.1862,142.213,3.36598
-1.67483,510.395,27.2848,140.077,3.64883
-4.571,585.09,28.2432,148.114,3.33104
-4.60195,556.86,26.8509,140.845,3.32787
-1.58731,557.749,29.9075,153.444,3.65914
1.43331,507.752,30.2211,151.747,4.0442
0.872473,547.616,31.9732,161.181,3.96812
-2.65671,504.994,26.0837,134.871,3.53615
-4.35632,536.767,26.1091,136.704,3.35314
1.75806,547.251,32.9357,165,4.0893
-4.08371,547.832,26.9065,140.594,3.38152
-0.663053,563.409,31.1978,159.002,3.77076
0.724648,583.334,33.8861,171.003,3.94844
1.45896,531.625,31.6698,158.992,4.04773
-4.40611,588.358,28.568,149.634,3.348
-3.44945,579.304,29.0981,151.335,3.44897
1.82189,582.209,35.1161,175.845,4.09825
-3.37441,541.993,27.2962,141.885,3.45708
-1.98619,520.41,27.5192,141.6,3.61251
-0.745203,531.587,29.3519,149.682,3.76063
-3.3209,523.247,26.4019,137.183,3.46288
-1.55902,568.736,30.5267,156.589,3.66248
-3.27684,525.742,26.5691,138.006,3.46767
-2.73538,525.277,27.0565,139.981,3.52735
-2.10285,594.322,31.2996,161.188,3.59905
-3.25541,538.811,27.2501,141.522,3.47
-4.58104,505.06,24.3713,127.819,3.33001
1.88946,598.197,36.1637,181.005,4.10777
0.0561877,576.664,32.7363,165.987,3.86128
1.95993,516.764,31.3159,156.664,4.11772
-0.495501,562.575,31.333,159.499,3.79156
0.466348,509.187,29.3173,148.218,3.9144
-4.67494,578.452,27.8196,146.006,3.32042
-1.71435,574.201,30.6534,157.416,3.64419
0.22165,573.673,32.7529,165.876,3.88257
-3.75479,544.964,27.0793,141.153,3.41625
1.84772,553.713,33.4268,167.355,4.10188
0.984994,572.564,33.5592,169.042,3.98321
0.600605,516.939,29.9014,151.027,3.93204
-2.92441,572.439,29.2904,151.749,3.50634
-3.86035,560.954,27.7699,144.866,3.40505
0.751862,523.8,30.4563,153.665,3.95205
1.879,581.619,35.1489,175.939,4.10629
0.584422,531.179,30.708,155.119,3.9299
-0.440195,575.989,32.1417,163.551,3.79846
-3.76254,527.766,26.2175,136.669,3.41542
-3.89444,511.139,25.2733,131.875,3.40144
0.665867,536.244,31.0878,156.947,3.94065
-3.48345,596.033,29.9024,155.557,3.4453
-0.865454,574.79,31.6053,161.313,3.74588
-0.959825,586.167,32.1254,164.079,3.73436
-0.500821,511.632,28.4904,145.035,3.79089
-0.716587,552.885,30.5583,155.802,3.76416
0.625592,598.952,34.6751,175.108,3.93533
0.531823,517.389,29.8567,150.875,3.92299
-2.81709,557.401,28.6288,148.204,3.51824
-4.69858,556.698,26.7509,140.421,3.31801
0.545392,588.981,34.0039,171.816,3.92477
-1.62537,524.098,28.0658,144.035,3.65465
1.28718,581.415,34.4328,173.073,4.02416
-1.14933,590.3,32.1395,164.375,3.7114
1.67138,558.663,33.5232,168.046,4.07718
0.537119,558.745,32.2491,162.959,3.92368
-1.69763,574.217,30.6722,157.493,3.64615
-2.92223,552.483,28.2715,146.467,3.50658
-3.78361,539.875,26.7991,139.722,3.41318
-3.11833,569.853,28.9596,150.248,3.48498
-4.15172,555.306,27.2078,142.24,3.37441
-0.279248,591.171,33.1731,168.605,3.81865
-4.53529,596.911,28.8504,151.258,3.3347
-0.810782,547.408,30.1568,153.859,3.75258
-2.32047,565.436,29.5523,152.431,3.57413
-4.16223,577.143,28.2672,147.79,3.37331
-2.77803,555.093,28.5494,147.751,3.52259
-3.82809,591.649,29.3229,152.931,3.40846
0.530198,584.551,33.7305,170.453,3.92277
1.24224,513.618,30.3709,152.705,4.01803
0.869619,551.376,32.1896,162.275,3.96774
-0.203808,524.856,29.5288,150.002,3.82818
-4.59618,534.693,25.7873,135.26,3.32846
-4.68848,560.421,26.9394,141.401,3.31904
-1.4575,572.293,30.8265,158.011,3.67451
-3.27571,544.58,27.5221,142.956,3.46779
1.60069,500.051,29.9336,150.127,4.06735
0.95474,594.089,34.7847,175.252,3.97914
1.50918,547.124,32.6492,163.851,4.05467
-2.24785,564.657,29.5868,152.528,3.58242
-3.12828,510.007,25.9092,134.432,3.48389
-2.81284,521.304,26.7788,138.623,3.51871
-2.62471,517.453,26.7573,138.321,3.53973
-3.24271,535.327,27.086,140.656,3.47139
-0.0974121,525.709,29.6858,150.684,3.84167
-4.9528,586.426,27.9252,146.864,3.29227
-2.41641,575.392,29.9716,154.702,3.56323
-2.46937,533.811,27.7541,143.311,3.55723
-0.879709,536.231,29.4705,150.432,3.74413
-0.454769,539.758,30.1046,153.202,3.79664
-0.396938,571.248,31.9249,162.397,3.80387
-0.422146,587.014,32.7774,166.764,3.80072
0.289402,504.678,28.8811,146.197,3.89135
1.59189,572.949,34.2871,171.971,4.06612
1.27944,578.772,34.2672,172.25,4.0231
-3.34513,568.777,28.6747,149.018,3.46025
-2.3417,592.851,30.9621,159.727,3.57172
-4.46383,599.085,29.0292,152.115,3.34205
0.568845,535.507,30.9416,156.317,3.92785
-4.40318,594.363,28.8626,151.173,3.3483
-4.90886,561.618,26.7858,140.826,3.2967
-2.70437,561.79,28.9688,149.841,3.53081
-3.24898,525.81,26.5986,138.131,3.4707
-4.76361,547.862,26.2654,137.94,3.3114
-0.597859,536.642,29.7828,151.719,3.77883
-4.23876,583.434,28.4978,149.08,3.36534
-1.64377,561.12,30.029,154.131,3.65248
-4.8731,539.425,25.7601,135.397,3.30031
-3.43648,541.796,27.2265,141.588,3.45037
-1.46059,568.094,30.597,156.838,3.67414
-0.515815,564.802,31.4349,160.041,3.78903
0.251082,532.542,30.4354,154.107,3.88638
-1.54036,573.802,30.8187,158.065,3.66469
-3.18449,507.408,25.7261,133.537,3.47774
-2.08374,532.823,28.0796,144.586,3.60125
-3.02262,568.622,28.9947,150.325,3.4955
1.54729,551.875,32.9756,165.445,4.05994
0.325069,525.858,30.1302,152.481,3.89598
-3.36459,587.287,29.5876,153.784,3.45814
0.196326,545.071,31.0928,157.496,3.8793
1.19137,525.383,31.0125,155.986,4.01111
1.20668,529.81,31.2903,157.366,4.01319
-3.35068,576.402,29.0534,150.993,3.45965
-3.13746,590.306,29.9789,155.558,3.48289
1.15203,582.611,34.3443,172.792,4.00577
-3.73103,577.218,28.7061,149.607,3.41878
-1.88175,518.092,27.4968,141.377,3.62463
0.515079,509.062,29.3593,148.379,3.92079
0.33198,558.559,32.0115,161.994,3.89687
1.83881,569.454,34.3666,172.071,4.10063
0.261407,562.972,32.186,162.958,3.88772
0.682077,549.698,31.8855,160.956,3.9428
-1.66691,598.361,31.9962,164.255,3.64976
-1.12813,594.02,32.3659,165.508,3.71395
-3.8098,558.041,27.6752,144.318,3.4104
-2.12411,574.129,30.2137,155.62,3.5966
1.69713,512.419,30.7753,154.243,4.08078
1.33342,517.099,30.6724,154.121,4.03049
1.96723,533.459,32.3357,161.757,4.11876
-2.02469,562.6,29.7102,152.916,3.60806
-4.31458,542.33,26.4189,138.283,3.35746
-1.64682,592.765,31.7191,162.809,3.65212
0.017749,512.837,29.0743,147.46,3.85636
-1.50736,599.881,32.2564,165.4,3.66859
-0.325617,516.741,28.95,147.19,3.81282
-4.66872,588.552,28.3116,148.581,3.32105
0.45291,514.975,29.6368,149.848,3.91264
-1.49629,517.889,27.8584,142.837,3.66991
-2.60847,522.512,27.0343,139.737,3.54156
-4.64999,538.826,25.9369,136.099,3.32297
1.94375,542.94,32.884,164.527,4.11543
-0.277703,591.183,33.1755,168.616,3.81885
-2.89356,520.285,26.6507,138.041,3.50975
-0.952328,501.793,27.5084,140.49,3.73527
1.61983,555.63,33.2825,166.9,4.07001
1.4834,527.793,31.4679,157.951,4.05111
-0.159048,544.428,30.6774,155.786,3.83384
0.266751,546.963,31.2765,158.348,3.88841
0.517318,570.548,32.9079,166.311,3.92108
-4.45478,546.229,26.4765,138.729,3.34298
-2.39783,541.995,28.2504,145.798,3.56534
-0.75838,532.533,29.3908,149.895,3.75901
-1.57508,533.358,28.6118,146.783,3.66058
-3.57778,555.055,27.7539,144.481,3.43516
-2.66538,567.027,29.2789,151.402,3.53518
0.364562,555.167,31.8528,161.153,3.90111
0.246347,572.353,32.7054,165.606,3.88577
-2.46083,522.897,27.1948,140.415,3.5582
-3.76031,570.533,28.3443,147.753,3.41566
-2.87469,509.089,26.0945,135.142,3.51185
-4.94192,584.342,27.8367,146.387,3.29337
1.22566,528.686,31.2442,157.114,4.01577
-1.75408,502.68,26.7981,137.657,3.63953
1.99355,540.914,32.817,164.134,4.12249
-0.438663,526.952,29.4068,149.633,3.79865
-2.59922,557.333,28.8453,149.087,3.5426
-0.464372,537.204,29.9522,152.437,3.79544
-4.0337,569.174,28.0043,146.276,3.38677
-2.70887,593.765,30.6127,158.349,3.53031
1.85524,577.31,34.8603,174.523,4.10294
-0.944676,583.387,31.9899,163.369,3.73621
-1.33084,576.118,31.1698,159.624,3.6896
-0.379817,561.256,31.385,159.632,3.80602
-1.31091,501.631,27.1587,139.063,3.69198
-4.1621,516.208,25.2829,132.187,3.37333
-1.96261,535.167,28.3229,145.71,3.61524
-2.01648,532.856,28.1475,144.864,3.60901
0.830388,523.811,30.5391,153.998,3.9625
-3.13252,521.642,26.4963,137.483,3.48343
1.8032,516.857,31.1545,156.027,4.09563
0.902487,586.231,34.2631,172.688,3.97214
-4.73275,568.662,27.2926,143.301,3.31454
-1.25022,582.879,31.6242,161.857,3.69926
-3.68829,501.915,24.999,130.245,3.42333
0.673042,516.695,29.9619,151.255,3.9416
-3.22943,597.521,30.247,157.056,3.47283
-0.889801,562.912,30.926,157.873,3.7429
-4.28448,516.181,25.172,131.727,3.36059
-0.000216941,558.847,31.6631,160.61,3.85406
-4.52997,508.844,24.5985,128.961,3.33525
-2.5646,557.343,28.8809,149.233,3.54649
-1.67624,572.597,30.6085,157.142,3.64866
1.25682,550.866,32.5898,163.844,4.02002
1.84085,523.686,31.6067,158.251,4.10092
-1.0736,533.071,29.1001,148.749,3.72055
1.89304,566.5,34.2517,171.431,4.10827
-4.98114,568.582,27.0481,142.281,3.28942
-1.6483,554.978,29.6956,152.424,3.65195
1.64605,589.337,35.3332,177.15,4.07365
-1.98278,508.955,26.9167,138.496,3.61291
-2.88122,501.049,25.6765,132.983,3.51112
-4.8945,517.273,24.6834,129.759,3.29815
-2.90598,587.942,30.1032,155.938,3.50838
-1.31784,570.059,30.856,158.002,3.69116
-3.40036,510.767,25.7,133.614,3.45427
-1.40437,523.288,28.2391,144.693,3.68083
-0.799737,540.535,29.7896,151.974,3.75393
-1.8334,512.05,27.2221,139.916,3.63027
-2.03544,589.069,31.0963,160.063,3.60682
-3.67063,516.566,25.7448,134.113,3.42522
-0.298789,562.065,31.5185,160.218,3.81619
-0.428396,587.551,32.8002,166.888,3.79993
1.39649,570.642,33.9216,170.372,4.03914
-2.11726,514.09,27.0606,139.373,3.59739
1.4533,584.475,34.8114,174.771,4.04696
-2.40024,546.984,28.508,147.13,3.56506
-2.89577,514.382,26.3463,136.467,3.50951
-0.519579,576.526,32.0833,163.347,3.78856
0.123043,577.068,32.8348,166.407,3.86986
-1.179,511.151,27.8014,142.219,3.70782
-1.53561,554.59,29.7918,152.793,3.66525
-1.48341,528.227,28.4273,145.74,3.67143
-4.71471,571.413,27.4422,144.068,3.31637
-2.24613,532.91,27.9249,143.959,3.58261
-1.56335,530.917,28.4925,146.159,3.66197
1.26567,527.385,31.2101,156.898,4.02123
-3.98745,574.521,28.3138,147.842,3.39163
-4.35399,504.485,24.5409,128.491,3.35338
-3.96133,597.205,29.4589,153.792,3.39438
0.203791,589.962,33.6621,170.502,3.88027
-0.280595,521.8,29.279,148.814,3.81848
-0.956218,588.513,32.258,164.752,3.7348
-1.32959,516.562,27.9489,143.128,3.68975
-0.15341,566.439,31.9238,162.11,3.83456
-3.54771,530.961,26.5774,138.325,3.43839
0.42325,577.159,33.1816,167.806,3.90877
-4.20627,520.279,25.4423,133.064,3.36872
1.75459,555.382,33.4211,167.436,4.08881
-0.365686,561.326,31.4043,159.714,3.80779
-0.11291,551.24,31.1108,157.935,3.8397
-0.911881,544.274,29.8791,152.553,3.74021
0.57022,535.724,30.9556,156.386,3.92803
1.25976,501.275,29.6589,149.106,4.02042
-2.85953,584.808,29.9917,155.308,3.51353
0.403471,516.014,29.6461,149.947,3.90618
-0.931593,532.754,29.2267,149.243,3.7378
-2.30478,515.893,26.9778,139.136,3.57592
-1.62114,556.218,29.7902,152.88,3.65515
1.94335,506.134,30.6544,153.372,4.11538
-2.19985,542.268,28.4614,146.675,3.58791
-0.74791,595.78,32.8933,167.745,3.7603
-0.879196,547.415,30.0857,153.572,3.7442
-4.71523,558.626,26.8276,140.842,3.31632
-1.9003,529.925,28.1066,144.532,3.62248
-4.50385,555.496,26.8788,140.888,3.33793
0.501067,521.469,30.0603,151.937,3.91895
-2.41956,550.142,28.6532,147.901,3.56287
-4.34438,580.378,28.2424,147.86,3.35438
-3.38203,507.425,25.5484,132.807,3.45625
1.48721,535.83,31.9512,160.373,4.05163
-2.88383,590.971,30.2818,156.838,3.51083
-2.79283,545.789,28.0563,145.215,3.52094
-0.107921,520.656,29.3898,149.193,3.84033
-0.404061,552.259,30.856,156.968,3.80298
1.88864,555.993,33.6113,168.231,4.10765
-4.12762,585.207,28.6974,150.001,3.37693
-1.60739,559.841,29.9986,153.934,3.65677
0.736613,588.269,34.1869,172.506,3.95002
0.705882,544.438,31.6063,159.519,3.94595
0.889368,597.65,34.9148,175.989,3.97038
0.892131,514.429,30.0558,151.494,3.97075
-3.17425,510.09,25.8715,134.281,3.47886
0.114455,521.085,29.6406,150.228,3.86876
0.351626,561.042,32.1755,162.801,3.89943
1.73878,573.209,34.4753,172.737,4.0866
-0.340085,518.827,29.0524,147.725,3.811
-2.83899,594.012,30.4857,157.842,3.51581
-3.96708,538.306,26.5481,138.602,3.39378
-0.659784,596.392,33.0279,168.325,3.77117
-4.37288,533.272,25.9238,135.75,3.35143
0.92991,559.015,32.7032,164.794,3.97581
-4.31153,578.126,28.1656,147.422,3.35778
1.21765,592.175,34.9867,175.943,4.01468
-3.51961,518.013,25.955,135.058,3.44141
1.97275,565.543,34.2869,171.511,4.11954
0.684542,500.792,29.0511,146.646,3.94312
-0.0947957,519.873,29.3588,149.022,3.842
-3.59206,581.502,29.0616,151.304,3.43363
-2.8647,512.869,26.2975,136.183,3.51295
1.17375,509.079,30.032,151.073,4.00871
1.07585,555.866,32.6822,164.519,3.99545
0.371532,570.805,32.7579,165.724,3.90202
-0.210548,513.826,28.9015,146.822,3.82732
-4.93432,518.031,24.6845,129.803,3.29413
-2.39765,574.662,29.9533,154.586,3.56536
-1.22895,560.316,30.4226,155.683,3.70181
1.9804,576.852,34.9816,174.977,4.12062
0.0435669,518.721,29.4341,149.257,3.85966
-2.7463,542.82,27.9494,144.612,3.52613
-0.258968,522.284,29.3281,149.041,3.82121
-4.20116,544.243,26.619,139.213,3.36925
0.5949,550.346,31.8276,160.762,3.93128
-4.85508,593.748,28.3726,149.108,3.30213
-3.6783,538.579,26.8346,139.798,3.4244
-1.37839,538.33,29.0772,148.959,3.68392
0.374424,544.307,31.2403,158.044,3.9024
0.993493,515.957,30.2502,152.365,3.98435
-0.152975,552.035,31.1125,157.989,3.83461
-2.27389,580.69,30.3991,156.746,3.57944
-3.58422,589.538,29.4715,153.429,3.43447
0.931009,590.138,34.5252,173.974,3.97596
-1.82609,592.338,31.4985,161.887,3.63112
1.74308,559.313,33.6444,168.569,4.0872
-3.72364,595.913,29.6436,154.484,3.41956
-4.82191,541.207,25.8924,136.04,3.30549
-1.58348,565.324,30.3177,155.544,3.65959
0.941406,518.503,30.3451,152.899,3.97735
-4.58203,589.045,28.4229,149.069,3.32991
0.107504,518.386,29.48,149.422,3.86786
1.66585,599.152,35.9459,180.197,4.07641
-0.764081,511.953,28.2494,144.079,3.75831
1.4764,546.5,32.5754,163.519,4.05014
-1.25976,589.988,31.9993,163.788,3.69811
-1.56179,594.335,31.8976,163.625,3.66215
-3.13631,576.357,29.2716,151.887,3.48301
0.94947,588.491,34.4507,173.576,3.97843
-0.585681,576.547,32.011,163.056,3.78034
0.0862647,530.105,30.1244,152.711,3.86514
0.850708,563.186,32.8578,165.666,3.96521
0.808154,598.249,34.8524,175.775,3.95954
-2.56302,539.239,27.9443,144.392,3.54667
-3.66003,579.604,28.8973,150.524,3.42635
-2.65593,589.334,30.4409,157.399,3.53623
-2.63856,562.443,29.0696,150.29,3.53818
-3.49787,540.825,27.1189,141.092,3.44375
-2.21341,595.744,31.2533,161.079,3.58636
-2.44472,596.548,31.0428,160.264,3.56002
1.58434,588.221,35.1919,176.519,4.06508
-4.09643,520.542,25.5546,133.543,3.38019
-0.544319,543.501,30.2195,153.885,3.78548
1.04535,592.514,34.8005,175.219,3.99133
-1.53105,500.066,26.8671,137.789,3.66579
-3.79021,505.17,25.0705,130.716,3.41248
-2.09461,582.779,30.7006,158.094,3.6
1.38442,569.232,33.8238,169.895,4.03748
-2.30974,525.797,27.4909,141.787,3.57536
-1.22835,533.792,28.9831,148.316,3.70188
-2.63699,567.55,29.3351,151.661,3.53836
-0.0266569,572.45,32.4042,164.4,3.85068
0.923501,594.05,34.7451,175.091,3.97495
1.55344,548.481,32.7797,164.455,4.06079
0.931959,522.955,30.5958,154.172,3.97609
0.903953,527.55,30.8349,155.408,3.97233
0.115838,502.087,28.5614,144.757,3.86894
1.95383,550.358,33.3448,166.821,4.11686
-3.91985,597.695,29.5265,154.097,3.39876
-3.20136,550.924,27.9159,144.921,3.4759
0.877652,557.986,32.5845,164.257,3.96881
-0.991237,572.327,31.3326,160.066,3.73054
1.49299,565.336,33.7173,169.231,4.05243
1.2308,585.075,34.5827,173.895,4.01647
-1.41361,599.864,32.3611,165.824,3.67973
1.56287,562.52,33.6296,168.708,4.0621
-3.85158,520.579,25.7792,134.472,3.40597
0.596299,508.204,29.3918,148.458,3.93147
-4.50663,541.429,26.1955,137.31,3.33765
-2.19014,537.909,28.2423,145.536,3.58902
-2.38608,524.925,27.372,141.252,3.56667
-1.26854,573.415,31.0909,159.149,3.69706
-3.61012,526.687,26.3054,136.973,3.43169
1.07619,563.072,33.1063,166.653,3.9955
-1.57836,509.558,27.3319,140.221,3.66019
1.18221,519.768,30.6714,154.281,4.00986
-2.08523,506.461,26.689,137.426,3.60108
-3.94164,590.883,29.1674,152.248,3.39646
-1.89214,536.879,28.4836,146.462,3.62343
1.77236,591.722,35.6295,178.478,4.0913
1.33069,597.774,35.4545,178.153,4.03011
-2.02425,503.315,26.5798,136.804,3.60811
-4.43981,570.688,27.6768,145.002,3.34452
1.01368,522.44,30.6515,154.364,3.98707
-1.31919,592.865,32.0889,164.317,3.69099
-0.100956,526.258,29.7131,150.827,3.84122
-2.07924,520.368,27.4275,141.223,3.60177
-4.6872,598.638,28.7779,151.049,3.31917
-3.81952,531.066,26.3283,137.304,3.40937
1.02407,516.812,30.3321,152.744,3.98847
1.65966,542.345,32.531,163.085,4.07555
-0.485225,525.028,29.2522,148.896,3.79284
-1.5788,534.905,28.6911,147.194,3.66014
-1.79419,564.339,30.0431,154.371,3.63484
0.506593,530.175,30.568,154.497,3.91967
-3.92001,540.472,26.6995,139.343,3.39874
-1.24322,519.838,28.2108,144.38,3.7001
-0.231343,588.109,33.056,167.952,3.8247
1.94014,575.254,34.8369,174.302,4.11492
1.23737,533.152,31.5208,158.491,4.01737
-1.74517,523.403,27.9116,143.368,3.64058
-0.966148,576.924,31.6119,161.463,3.73359
-1.38845,501.687,27.0884,138.781,3.68273
-4.23192,557.601,27.2426,142.507,3.36605
0.076086,509.131,28.9224,146.628,3.86383
-4.39701,572.385,27.8014,145.608,3.34894
0.153341,595.381,33.9123,171.831,3.87376
-0.88047,513.465,28.2186,144.043,3.74404
-3.2487,534.096,27.018,140.309,3.47073
-0.340988,518.361,29.0253,147.589,3.81089
-2.03709,567.564,29.9593,154.212,3.60663
-1.62498,545.625,29.2189,149.952,3.6547
-2.94775,569.068,29.094,150.757,3.50376
-2.84272,522.053,26.7891,138.707,3.51539
0.856919,557.555,32.5361,164.037,3.96604
-1.95959,559.111,29.5932,152.242,3.61559
-2.03429,524.484,27.688,142.518,3.60695
-0.574612,587.329,32.6222,166.156,3.78172
0.331809,544.735,31.219,157.984,3.89685
-0.182676,554.461,31.2172,158.555,3.83085
-4.74935,577.716,27.7107,145.515,3.31285
-3.76569,557.858,27.7093,144.449,3.41509
-0.6005,514.386,28.5451,145.417,3.77851
1.47341,522.844,31.1621,156.428,4.04973
-4.63681,586.052,28.2234,148.083,3.32431
-2.48054,562.545,29.2366,150.979,3.55597
-4.40429,555.962,26.9967,141.402,3.34819
-4.71671,502.759,24.1434,126.751,3.31617
-4.67267,563.581,27.1066,142.261,3.32065
-0.847283,510.142,28.0683,143.241,3.7481
-3.32828,545.781,27.5317,143.061,3.46208
1.24603,532.701,31.5034,158.394,4.01855
-2.06961,567.835,29.9395,154.147,3.60288
-0.111937,590.569,33.3315,169.208,3.83982
1.7108,553.238,33.2423,166.592,4.08269
-0.515362,571.924,31.8318,162.061,3.78908
-0.860197,503.469,27.6887,141.317,3.74652
-2.78996,510.105,26.2246,135.732,3.52126
-3.50089,571.222,28.64,149.009,3.44342
-4.43395,560.864,27.2061,142.53,3.34513
0.307047,549.508,31.4657,159.26,3.89364
1.03782,568.413,33.3764,168.058,3.99032
-3.88113,513.01,25.3778,132.407,3.40285
-4.71436,550.951,26.4598,138.91,3.31641
-0.99975,531.539,29.0911,148.624,3.7295
-4.04172,545.322,26.8231,140.115,3.38593
0.866125,589.253,34.3968,173.406,3.96727
-1.76372,592.918,31.5981,162.325,3.63841
-4.12228,566.633,27.7918,145.262,3.37749
-4.69915,519.452,24.9606,131.024,3.31795
-3.01058,550.652,28.0903,145.623,3.49682
1.08904,521.271,30.6621,154.335,3.99724
0.0571103,565.002,32.0752,162.634,3.8614
-0.582819,549.257,30.4989,155.35,3.7807
0.369337,537.015,30.8164,155.905,3.90174
-0.856333,598.535,32.9213,168.019,3.74699
-3.92417,596.444,29.4601,153.756,3.3983
-4.42487,590.477,28.6517,150.093,3.34606
-2.94381,548.951,28.0694,145.443,3.50419
-1.71747,574.003,30.6395,157.348,3.64382
0.452514,579.657,33.3588,168.667,3.91259
1.77478,516.474,31.1012,155.792,4.09164
-4.5973,558.655,26.9419,141.317,3.32835
-4.20778,534.49,26.1359,136.693,3.36856
-0.605943,582.906,32.3414,164.763,3.77783
-1.0738,594.476,32.452,165.883,3.72052
-1.71184,552.2,29.4815,151.395,3.64448
-3.86221,594.295,29.4185,153.468,3.40485
-4.67203,557.735,26.8261,140.788,3.32072
0.141583,554.529,31.5726,159.989,3.87225
-4.27651,545.716,26.6198,139.295,3.36141
0.899834,568.017,33.1956,167.311,3.97178
-2.71683,577.14,29.7473,153.881,3.52942
-4.86893,502.286,23.9902,126.09,3.30073
-2.84162,587.528,30.1501,156.108,3.51552
-4.69429,536.331,25.7761,135.3,3.31845
1.11836,568.941,33.4997,168.583,4.0012
-0.104068,576.047,32.5208,165.083,3.84082
-4.36391,505.102,24.5623,128.612,3.35236
0.765529,565.047,32.87,165.827,3.95387
1.5486,503.477,30.0851,150.942,4.06012
-1.81635,532.092,28.3045,145.461,3.63225
-3.07443,544.88,27.7334,143.84,3.4898
-2.22067,576.873,30.2556,155.946,3.58553
-1.65521,589.154,31.5167,161.78,3.65114
-4.38827,532.254,25.8602,135.433,3.34984
-0.0264232,570.811,32.3117,163.931,3.85071
-1.85363,591.189,31.4072,161.45,3.62791
-0.359739,536.66,30.0305,152.72,3.80853
-4.82724,586.78,28.0674,147.474,3.30495
-4.77052,578.705,27.7372,145.677,3.3107
-2.18373,500.936,26.3069,135.556,3.58976
-0.970495,500.079,27.3971,139.94,3.73306
-0.797181,542.698,29.9115,152.593,3.75424
-3.97508,520.85,25.68,134.077,3.39293
-0.975543,537.243,29.428,150.319,3.73245
0.735964,501.08,29.1193,146.936,3.94994
-3.84679,517.985,25.655,133.82,3.40648
-1.40301,589.632,31.8208,163.043,3.68099
1.12035,526.929,31.0282,156.143,4.00147
1.14506,571.025,33.6533,169.324,4.00482
1.56975,563.728,33.7098,169.102,4.06305
-0.209499,567.396,31.9158,162.134,3.82746
1.34168,544.569,32.311,162.345,4.03162
-3.92764,585.323,28.9073,150.874,3.39793
-2.84865,502.276,25.7689,133.43,3.51473
-1.63791,527.082,28.2132,144.804,3.65317
0.585683,532.615,30.7924,155.544,3.93007
-1.98673,556.175,29.4099,151.329,3.61245
-1.54623,501.848,26.9485,138.222,3.66399
-2.90035,501.215,25.6677,132.957,3.509
0.880034,591.81,34.5625,174.225,3.96913
-3.41101,591.388,29.7454,154.658,3.45312
0.29821,513.316,29.3843,148.735,3.89249
0.415144,596.886,34.3062,173.503,3.90771
-3.00589,505.603,25.7964,133.727,3.49734
-0.862351,577.335,31.7486,162.041,3.74626
-0.496416,540.273,30.0899,153.172,3.79144
0.42242,541.705,31.1424,157.495,3.90866
-1.14329,535.101,29.1402,149.029,3.71212
-2.34687,590.106,30.8131,158.965,3.57113
0.154695,552.911,31.4947,159.58,3.87394
-3.32434,516.317,26.0491,135.353,3.46251
-4.1012,517.925,25.4218,132.853,3.37969
1.73627,592.857,35.6539,178.645,4.08625
-3.67801,508.63,25.3426,132.026,3.42443
-3.00947,582.005,29.6908,153.919,3.49695
1.66319,524.636,31.4725,157.775,4.07604
-3.23172,561.086,28.4004,147.47,3.47258
-0.668634,570.263,31.5712,160.911,3.77007
-4.33514,570.776,27.7842,145.452,3.35533
-1.93935,507.117,26.8602,138.162,3.61794
-0.259854,520.321,29.217,148.477,3.8211
-1.62016,513.326,27.4939,141.094,3.65526
1.49211,567.249,33.8304,169.8,4.05231
-4.2186,553.535,27.0567,141.521,3.36744
-2.80968,501.77,25.7783,133.441,3.51907
-4.37562,560.431,27.2415,142.653,3.35115
-3.81018,568.206,28.1789,146.945,3.41036
-0.00546043,510.912,28.942,146.813,3.85339
-0.331041,534.33,29.9298,152.177,3.81214
-2.87567,533.98,27.3694,141.746,3.51174
-2.1106,589.918,31.0593,159.96,3.59816
0.508289,533.675,30.7716,155.524,3.9199
-3.48216,556.236,27.9071,145.176,3.44544
-3.69964,593.039,29.5257,153.842,3.42212
-0.403472,583.558,32.6054,165.867,3.80305
-3.30681,561.166,28.3293,147.182,3.46441
1.47996,565.639,33.7203,169.262,4.05063
1.12167,548.22,32.2833,162.458,4.00165
-1.52702,562.716,30.2373,155.069,3.66626
1.67422,506.141,30.3744,152.259,4.07758
-4.55275,508.352,24.5549,128.754,3.33291
-1.32725,531.23,28.7448,147.202,3.69003
-2.37173,548.705,28.6264,147.71,3.5683
-0.415051,501.608,28.0154,142.529,3.8016
-0.57382,541.808,30.0946,153.281,3.78182
0.229129,576.907,32.946,166.845,3.88354
-4.5366,581.419,28.1004,147.327,3.33457
-1.22628,554.123,30.0891,153.974,3.70213
-1.71296,541.077,28.8866,148.341,3.64435
-3.60954,527.865,26.3648,137.281,3.43175
