Evaporator Temperature,Compressor Flow,Cold Water,Tower Water,COP
-3.51278,510.732,10.8706,55.7525,3.676
-1.76312,566.376,12.9315,65.5122,3.88796
0.417669,503.179,12.5231,62.4979,4.1789
-3.65236,559.245,11.8362,60.7651,3.65983
-0.120516,536.184,13.0653,65.4436,4.10411
1.56685,527.927,13.7422,68.0509,4.34573
0.864087,521.087,13.1975,65.6642,4.24253
-2.08967,589.161,13.2776,67.4188,3.84704
-1.49422,588.277,13.5761,68.6494,3.92215
-0.472726,582.689,14.0026,70.3086,4.05626
-2.08734,523.18,11.7917,59.873,3.84732
-3.07068,513.053,11.1163,56.835,3.7279
-0.069821,504.017,12.306,61.6189,4.11107
-0.641917,560.001,13.3678,67.1989,4.03357
-3.87432,508.464,10.6652,54.84,3.63435
-4.92908,546.543,10.9827,56.9007,3.51674
-2.45661,545.644,12.1177,61.6874,3.80182
-3.97063,593.638,12.4033,63.8209,3.62337
-3.06638,553.121,11.9866,61.2825,3.72841
-1.26289,528.11,12.3002,62.0977,3.95193
0.0691269,584.178,14.3413,71.7424,4.13023
-3.53993,572.245,12.1665,62.411,3.67284
-4.8067,542.56,10.9572,56.7188,3.5301
-2.91789,570.501,12.4373,63.5201,3.74609
-4.72057,542.434,10.9932,56.8699,3.53954
-4.80421,564.727,11.406,59.041,3.53037
-4.42635,581.928,11.9357,61.6154,3.57208
-1.08554,599.464,14.0607,70.8986,3.97499
-0.28706,527.163,12.7614,63.9946,4.08138
1.05909,581.62,14.8433,73.7553,4.27079
0.587477,522.999,13.1033,65.3181,4.20293
0.303551,552.206,13.6819,68.334,4.16287
0.775251,500.406,12.6297,62.8772,4.22975
1.05251,541.525,13.8164,68.6563,4.26983
-2.16523,516.632,11.6079,58.972,3.83766
-1.81748,543.301,12.3778,62.7307,3.8811
1.57509,569.344,14.8251,73.409,4.34697
1.2079,520.356,13.3571,66.304,4.29254
-3.32707,520.125,11.1538,57.1298,3.69767
-2.45468,589.655,13.0961,66.6672,3.80205
1.66785,550.24,14.3794,71.1578,4.36088
-3.51866,529.661,11.2708,57.8075,3.67531
-4.16008,525.306,10.8916,56.1182,3.60192
1.18693,578.476,14.8368,73.6598,4.28947
-2.83767,539.121,11.7911,60.1861,3.75569
-2.79734,592.096,12.9707,66.1884,3.76053
-3.64411,500.674,10.6001,54.416,3.66078
-0.859544,582.377,13.7828,69.389,4.00467
-1.37391,540.822,12.5408,63.3613,3.9376
-4.5278,561.569,11.4707,59.258,3.56081
-1.90626,548.179,12.4448,63.1093,3.86994
-3.63824,564.986,11.9645,61.4179,3.66146
-1.59834,535.892,12.3161,62.3228,3.90886
-2.27772,562.007,12.5707,63.9138,3.82376
1.55724,503.016,13.0889,64.8197,4.34429
-0.550348,539.859,12.9337,64.9758,4.04582
-2.74078,579.234,12.7178,64.8721,3.76734
-1.21474,519.753,12.1287,61.2115,3.95817
-3.52047,517.382,11.0087,56.464,3.6751
1.08385,514.254,13.1367,65.2648,4.27439
-2.33333,597.893,13.3437,67.8702,3.81692
-4.5683,595.237,12.1384,62.7254,3.55633
0.820273,596.845,15.0903,75.1044,4.23622
-0.133652,514.102,12.5207,62.7216,4.10231
-1.88129,516.583,11.7392,59.5207,3.87307
-0.827692,555.579,13.1651,66.265,4.00888
-2.26555,574.468,12.8557,65.3572,3.82526
-4.0086,539.107,11.2466,57.8849,3.61905
-4.92042,530.858,10.6712,55.2837,3.51769
1.97046,544.494,14.3974,71.1024,4.40676
0.868944,539.278,13.6608,67.9672,4.24323
-2.09606,525.518,11.8403,60.1233,3.84624
1.50073,586.239,15.2209,75.4068,4.33586
-0.89645,548.527,12.9627,65.277,3.9998
0.258854,589.592,14.5826,72.8547,4.15662
1.28857,579.458,14.921,74.0271,4.30441
-4.59603,524.677,10.6874,55.2386,3.55326
-3.7251,558.677,11.7894,60.5564,3.65145
1.12837,590.847,15.1196,75.0931,4.28089
1.07889,563.461,14.3909,71.4982,4.27367
1.11418,534.142,13.6609,67.8552,4.27882
-0.136932,548.201,13.3494,66.8746,4.10186
-2.82171,592.236,12.9611,66.1507,3.75761
0.835377,521.479,13.1926,65.6527,4.23839
-2.35158,587.656,13.1057,66.6679,3.81468
-4.51212,505.734,10.3368,53.3942,3.56255
0.334933,578.824,14.3591,71.7009,4.16727
0.87394,524.491,13.2888,66.1142,4.24395
-1.08911,523.591,12.2793,61.9179,3.97452
-2.6413,538.203,11.8642,60.4756,3.77935
-0.381804,525.497,12.6736,63.5958,4.06853
-1.33694,567.378,13.1759,66.5532,3.94236
-4.53834,545.595,11.1396,57.5521,3.55965
1.43588,531.073,13.7538,68.1685,4.32621
-2.83374,560.501,12.2607,62.5811,3.75616
-1.69789,515.007,11.7892,59.6983,3.89621
-0.926354,501.724,11.8426,59.6488,3.99586
-0.239484,541.944,13.1439,65.891,4.08785
-1.41256,572.876,13.2637,67.0316,3.93262
-1.8507,550.727,12.5304,63.5188,3.87692
1.33856,572.905,14.7811,73.3078,4.31179
-2.25045,560.633,12.5537,63.8149,3.82712
-4.81779,530.71,10.713,55.4592,3.52889
-4.06646,527.953,10.9881,56.5778,3.61249
-1.65276,535.059,12.2703,62.1148,3.90194
1.14559,597.525,15.3007,75.984,4.28341
-3.20487,559.704,12.0618,61.7273,3.71203
0.888648,576.648,14.6187,72.7233,4.24607
-3.74966,530.328,11.1801,57.4365,3.64863
-2.08663,510.989,11.5172,58.4792,3.84741
0.421205,546.097,13.5931,67.8364,4.1794
0.0464228,572.027,14.0305,70.1983,4.12709
-1.85762,522.835,11.8925,60.288,3.87605
-1.76508,592.832,13.5345,68.5679,3.88771
0.0748815,591.796,14.5316,72.6915,4.13103
-2.20752,537.551,12.0575,61.2743,3.83242
-3.61675,538.777,11.4194,58.6107,3.66395
-2.45407,538.497,11.9601,60.8845,3.80213
-0.653998,571.618,13.6386,68.5659,4.03196
1.17173,575.807,14.7596,73.284,4.28724
-1.48184,596.583,13.7746,69.647,3.92374
0.383029,588.497,14.6266,73.0129,4.17402
-0.551212,539.503,12.9247,64.9312,4.04571
-3.08312,595.285,12.8916,65.9173,3.72642
-3.11522,573.728,12.4087,63.4626,3.72262
-1.17636,574.497,13.4266,67.744,3.96316
0.657747,523.354,13.1483,65.5112,4.21293
-2.4078,539.357,12.0015,61.075,3.80778
1.51246,518.882,13.4782,66.768,4.33761
-4.10452,597.276,12.4117,63.9254,3.60819
-3.27377,572.366,12.3005,62.9794,3.70392
1.89781,593.421,15.647,77.3111,4.39568
1.21885,539.224,13.8473,68.7324,4.29415
0.234344,592.328,14.6361,73.1346,4.15319
-1.16734,558.087,13.0477,65.8283,3.96433
-4.77319,583.21,11.7943,61.0369,3.53377
1.9145,532.771,14.0569,69.4468,4.39822
1.14399,532.343,13.6308,67.6917,4.28318
-0.352393,509.95,12.313,61.7735,4.07251
0.900028,533.448,13.5295,67.2999,4.24771
-2.24129,508.998,11.4017,57.955,3.82825
-4.56494,544.723,11.1098,57.4088,3.5567
-4.02973,553.155,11.5298,59.3513,3.61666
0.952956,524.186,13.3222,66.2447,4.25537
1.40258,541.876,14.0154,69.4805,4.32127
-2.89301,506.353,11.0499,56.4244,3.74906
0.368983,559.179,13.8903,69.344,4.17205
-3.19494,509.161,10.977,56.1717,3.7132
-1.41872,597.706,13.8352,69.9228,3.93183
-1.37006,526.496,12.2105,61.6907,3.93809
-3.50727,578.689,12.3197,63.1824,3.67664
0.798232,521.556,13.1754,65.5835,4.23305
-3.0456,542.167,11.759,60.1103,3.73087
-2.28214,540.055,12.0776,61.4083,3.82322
-4.76914,578.206,11.695,60.5214,3.53421
0.637215,509.224,12.783,63.7001,4.21001
1.894,585.033,15.4235,76.209,4.3951
1.92655,550.979,14.5441,71.8479,4.40006
-4.80351,566.993,11.4521,59.2793,3.53045
-2.373,505.336,11.2601,57.2883,3.81205
0.254484,549.475,13.588,67.8879,4.156
-2.97432,555.581,12.0846,61.7433,3.73935
-0.160133,504.575,12.2759,61.5062,4.09868
0.538996,588.593,14.7187,73.3948,4.19605
0.197102,562.612,13.8816,69.3817,4.148
1.7144,531.376,13.9116,68.8213,4.36789
-0.394908,593.183,14.2987,71.7565,4.06676
-4.54707,533.568,10.8902,56.2669,3.55868
-0.234797,541.218,13.1287,65.8128,4.08849
-4.27447,551.589,11.3835,58.7009,3.58906
-3.67841,546.028,11.5443,59.2775,3.65683
-3.87357,555.233,11.6466,59.8858,3.63443
-0.838647,548.25,12.9858,65.3674,4.00743
1.23429,597.997,15.3659,76.2619,4.29642
1.3895,540.761,13.9794,69.3083,4.31933
1.65237,542.753,14.1752,70.1547,4.35855
-4.82952,553.227,11.1622,57.7896,3.5276
-2.64511,504.467,11.1188,56.6777,3.77889
-3.54913,551.049,11.7115,60.0808,3.67178
-1.71008,556.943,12.743,64.5336,3.89467
1.9534,575.026,15.1947,75.0483,4.40415
-1.0836,534.537,12.5387,63.2237,3.97524
-4.28383,563.546,11.6259,59.9546,3.58801
-0.908653,587.593,13.8792,69.898,3.99819
-2.98015,574.922,12.5023,63.8803,3.73866
-1.07154,520.33,12.2113,61.5677,3.97682
-0.543026,530.789,12.7201,63.8995,4.04681
-1.5156,574.919,13.2566,67.0436,3.91942
-4.65093,552.765,11.2344,58.0886,3.54721
-1.31993,568.193,13.2038,66.686,3.94455
1.68429,527.675,13.7985,68.2758,4.36335
-1.53014,596.35,13.7428,69.5095,3.91756
-3.11849,538.05,11.6355,59.5096,3.72223
-3.34396,592.862,12.7049,65.0826,3.69569
-0.759859,521.87,12.3996,62.3825,4.01787
0.0340109,505.663,12.3967,62.0292,4.12537
-4.22477,592.432,12.2511,63.1524,3.59464
-4.23532,533.113,11.0197,56.8091,3.59345
-1.15434,548.108,12.8211,64.6788,3.96602
-2.3694,551.454,12.2895,62.5241,3.81249
0.309198,549.5,13.6178,68.0116,4.16366
-1.21388,579.073,13.5134,68.1996,3.95828
-0.255167,552.098,13.3818,67.0912,4.08571
-2.06272,503.861,11.3674,57.709,3.85039
1.15851,554.628,14.2094,70.5585,4.2853
-3.35718,510.668,10.9377,56.0349,3.69414
-1.00429,542.864,12.7742,64.3755,3.98562
-4.81322,542.795,10.959,56.7309,3.52939
-0.235817,546.848,13.2647,66.4951,4.08835
-1.23285,541.884,12.636,63.7801,3.95582
-0.738067,508.119,12.0833,60.7821,4.02076
-1.83842,550.2,12.5245,63.4836,3.87846
-2.32712,569.46,12.7123,64.6558,3.81768
0.750111,508.487,12.8211,63.8407,4.22614
-0.549485,513.112,12.2933,61.7584,4.04594
0.502843,545.156,13.6132,67.8989,4.19093
1.98705,511.846,13.5428,66.8747,4.4093
-0.252117,529.679,12.84,64.3733,4.08613
1.87723,544.991,14.3585,70.9547,4.39255
-2.77584,567.43,12.4411,63.4764,3.76312
-4.38556,535.672,11.0052,56.7954,3.57663
0.713055,586.798,14.7742,73.5845,4.22084
-2.95663,520.198,11.323,57.845,3.74146
-3.05113,557.022,12.0785,61.7459,3.73022
-4.10723,537.268,11.1635,57.4976,3.60788
-2.16441,568.975,12.7844,64.9485,3.83776
0.17019,530.518,13.0759,65.3667,4.14425
-3.96296,532.799,11.1356,57.2949,3.62424
-2.66505,503.031,11.0783,56.4791,3.77648
-0.275959,529.613,12.8264,64.3154,4.08288
-3.58911,519.782,11.0291,56.5964,3.66714
-3.26474,556.814,11.9706,61.2865,3.70498
0.0649574,540.554,13.2682,66.376,4.12965
-1.03993,501.04,11.7734,59.3466,3.98095
-0.0716514,516.665,12.6139,63.1615,4.11081
-3.5958,561.427,11.9096,61.1173,3.66637
1.07876,521.591,13.3215,66.1849,4.27365
-0.129008,510.622,12.4382,62.3064,4.10294
-4.02617,542.689,11.3133,58.2353,3.61706
-4.90517,590.552,11.8786,61.5318,3.51935
1.84835,514.372,13.5366,66.9062,4.38816
1.98746,505.455,13.374,66.0405,4.40936
0.536792,590.764,14.7717,73.6603,4.19573
-4.89741,510.269,10.267,53.1807,3.52019
-0.467014,559.282,13.4432,67.4968,4.05703
-0.0927887,591.667,14.4329,72.2806,4.10791
-1.761,502.987,11.4852,58.1841,3.88823
-0.569615,558.16,13.362,67.1363,4.04324
-1.3402,561.532,13.0385,65.8605,3.94194
0.0249456,530.946,13.0119,65.1115,4.12412
-4.05133,563.158,11.728,60.381,3.61421
-2.71768,590.456,12.9762,66.1794,3.77012
-2.56869,524.402,11.5937,59.0665,3.78816
-0.309002,588.295,14.229,71.3647,4.07839
-2.99526,530.414,11.5274,58.9055,3.73686
0.232899,588.17,14.5326,72.6179,4.15299
-3.57662,536.613,11.392,58.4533,3.66859
-2.47641,553.556,12.2836,62.5408,3.7994
-4.40513,537.842,11.041,56.9881,3.57445
0.60989,545.331,13.6748,68.1566,4.20612
-2.66647,547.352,12.0537,61.4524,3.77631
1.86591,585.155,15.4099,76.1562,4.39083
0.534947,580.266,14.5082,72.347,4.19547
0.240865,578.229,14.2914,71.4089,4.1541
-0.22381,540.22,13.1101,65.7149,4.08999
0.0494573,509.278,12.4929,62.5041,4.12751
0.995948,528.366,13.451,66.8656,4.2616
-2.08184,524.643,11.8273,60.0514,3.84801
1.30959,552.582,14.2406,70.6414,4.30751
-1.94254,526.747,11.9409,60.5696,3.86539
0.000122617,528.283,12.934,64.7326,4.1207
1.30623,566.228,14.5904,72.378,4.30701
0.420662,519.569,12.9325,64.54,4.17932
-3.03201,581.107,12.6105,64.4565,3.73249
-4.18287,573.895,11.888,61.2623,3.59935
-0.722035,517.64,12.3175,61.9534,4.02289
-2.33081,517.306,11.5463,58.7271,3.81723
-1.10005,555.334,13.0181,65.6482,3.9731
-2.46642,581.212,12.9025,65.6872,3.80062
-0.144264,503.369,12.2542,61.3909,4.10085
1.03223,524.013,13.3591,66.3925,4.26688
-3.69099,543.982,11.4952,59.0307,3.65538
-3.77832,577.509,12.1606,62.4867,3.64534
-0.929938,504.189,11.8991,59.9348,3.99539
-4.48017,518.166,10.6047,54.7654,3.5661
-3.88697,541.395,11.3501,58.3672,3.6329
-1.16294,502.585,11.7522,59.2903,3.9649
-1.18678,517.659,12.0932,61.0209,3.9618
0.569443,593.332,14.8549,74.0588,4.20037
-1.18818,538.681,12.5836,63.4959,3.96162
1.23468,521.952,13.4121,66.5648,4.29648
-2.03346,573.619,12.9564,65.762,3.85403
1.47319,553.916,14.3663,71.186,4.33176
-1.4729,566.961,13.0953,66.2083,3.92488
-1.02235,554.908,13.0482,65.7649,3.98325
-1.77209,512.961,11.7077,59.3162,3.88683
-2.76307,540.974,11.8672,60.5424,3.76465
1.78757,539.354,14.1606,70.0189,4.37894
1.00289,504.844,12.8556,63.9033,4.26261
-1.91799,528.631,11.9954,60.8353,3.86847
0.179587,584.283,14.4063,72.0132,4.14556
1.12379,569.229,14.5637,72.3348,4.28022
-0.606349,564.616,13.4969,67.8314,4.03832
0.113544,571.513,14.0549,70.2884,4.13638
-3.68874,590.279,12.4746,64.0594,3.65564
-4.30079,530.839,10.9436,56.443,3.58611
-2.88458,517.661,11.3004,57.7005,3.75007
-3.51662,526.482,11.2041,57.4645,3.67555
-4.44752,553.542,11.3437,58.5684,3.56973
1.56441,540.613,14.0711,69.6806,4.34537
-1.20815,596.309,13.9188,70.2428,3.95903
-2.44603,501.488,11.1417,56.7151,3.80311
-1.76843,520.399,11.8792,60.1835,3.88729
-1.47219,531.479,12.2761,62.0662,3.92497
1.85081,598.105,15.7417,77.8038,4.38853
-0.802142,514.68,12.2083,61.4382,4.01226
-2.85251,527.937,11.5396,58.9085,3.75391
-4.47621,549.958,11.2571,58.1332,3.56654
1.04956,503.509,12.845,63.8304,4.2694
0.213954,584.901,14.441,72.1698,4.15035
-3.76931,575.378,12.1202,62.2748,3.64637
-3.4506,510.4,10.8908,55.8318,3.68323
0.249181,586.865,14.5096,72.495,4.15526
0.41053,514.026,12.7895,63.8304,4.17789
0.606432,556.491,13.9528,69.5436,4.20562
-0.118828,572.894,13.9607,69.928,4.10434
-4.49457,591.553,12.0995,62.4915,3.5645
-4.74752,591.92,11.9829,62.0019,3.53658
-0.566198,596.259,14.2759,71.7268,4.0437
-2.84052,571.243,12.4922,63.766,3.75535
-4.65985,509.889,10.3592,53.5668,3.54622
-1.92092,562.248,12.7567,64.6978,3.8681
1.37878,591.223,15.2776,75.7499,4.31774
-3.07035,580.363,12.5749,64.2922,3.72793
0.313119,528.427,13.0976,65.4118,4.16421
1.39048,548.725,14.1859,70.3314,4.31947
-4.49892,584.134,11.9457,61.6988,3.56402
-0.212237,554.686,13.4673,67.5,4.09156
-0.870714,504.898,11.9438,60.1355,4.0032
-2.16741,583.981,13.12,66.6549,3.83739
-2.6564,564.722,12.4413,63.4237,3.77753
-3.26108,504.053,10.8379,55.4861,3.70541
-3.55308,544.018,11.5602,59.3065,3.67132
-0.607758,580.373,13.8728,69.7212,4.03814
0.0478534,500.101,12.267,61.3746,4.12729
-2.17463,540.235,12.1337,61.6472,3.83649
-0.269897,571.817,13.8518,69.4542,4.08371
0.62508,563.673,14.1432,70.4836,4.20828
-4.29315,582.484,12.012,61.9501,3.58696
-3.70853,582.567,12.3018,63.1808,3.65336
-2.46063,566.247,12.5732,64.008,3.80132
-4.34096,590.398,12.1516,62.6914,3.58161
1.94638,520.136,13.7405,67.8692,4.40308
0.333699,505.119,12.53,62.5683,4.16709
1.65047,536.534,14.0117,69.3466,4.35827
-1.2579,561.999,13.0921,66.0934,3.95258
-2.66,531.077,11.6983,59.6379,3.77709
-3.29057,526.769,11.3129,57.9298,3.70195
0.88471,534.871,13.5575,67.4462,4.2455
-2.55593,563.297,12.46,63.4743,3.78971
-3.92174,505.032,10.5729,54.3837,3.62893
0.169738,526.595,12.9789,64.8824,4.14419
-4.44784,534.282,10.9489,56.5299,3.56969
-2.64521,505.818,11.1486,56.8293,3.77888
-2.55381,530.262,11.7303,59.756,3.78997
-1.40636,548.095,12.6931,64.1451,3.93342
-4.2317,544.718,11.2613,58.0528,3.59386
-1.40849,521.398,12.0738,61.0163,3.93315
-0.253521,554.473,13.4403,67.3835,4.08594
0.917365,521.535,13.2364,65.834,4.25022
-2.44287,525.666,11.6804,59.4557,3.80349
-0.766042,576.631,13.6974,68.9146,4.01705
0.0978324,591.056,14.5266,72.6548,4.1342
-1.12462,530.368,12.4207,62.6464,3.96989
-1.92533,562.647,12.7635,64.7343,3.86755
-2.25995,540.664,12.102,61.5226,3.82595
1.88534,546.953,14.4147,71.2287,4.39378
-1.10493,584.116,13.6901,69.0395,3.97246
1.2605,561.194,14.4349,71.6289,4.30027
-0.832203,521.818,12.3629,62.2291,4.00828
-2.16038,548.021,12.3156,62.565,3.83826
-1.21725,573.711,13.3865,67.5607,3.95784
-3.34524,533.693,11.4363,58.5847,3.69554
-3.257,551.744,11.8653,60.7441,3.70589
-1.32645,529.938,12.3116,62.1829,3.94371
-3.67967,592.14,12.5186,64.2809,3.65668
-2.73024,588.25,12.9213,65.9048,3.76861
-0.739148,538.506,12.8053,64.4147,4.02062
1.20856,511.256,13.1238,65.1457,4.29264
-0.128232,526.529,12.8261,64.249,4.10305
-2.38264,556.609,12.3978,63.081,3.81087
1.3338,557.952,14.3926,71.3836,4.31109
-2.67828,577.177,12.7045,64.7756,3.77488
-0.733728,567.275,13.4923,67.868,4.02134
0.49115,511.917,12.7773,63.7349,4.18927
1.77597,573.756,15.0571,74.4572,4.37719
-1.02224,530.278,12.4691,62.8461,3.98327
