Evaporator Temperature,Compressor Flow,Condensing Temperature,Cold Water,Tower Water,COP
1.89232,599.971,30,40.4465,189.039,6.06174
-3.45678,563.025,30,31.5596,152.801,4.8822
-2.28376,578.89,30,33.8073,162.396,5.10698
-3.08568,505.229,30,28.6907,138.563,4.95156
-0.286839,521.176,30,32.6144,154.607,5.53028
-3.91422,598.812,30,33.0302,160.418,4.79881
-4.3871,541.079,30,29.3522,143.015,4.71498
-2.3057,517.888,30,30.2216,145.194,5.10263
-2.35529,575.129,30,33.504,161.017,5.0928
-1.78334,514.02,30,30.5457,146.24,5.208
0.247077,557.055,30,35.5045,167.72,5.6532
-0.495405,571.357,30,35.499,168.512,5.48344
1.61799,591.42,30,39.5003,184.943,5.99029
-2.80283,576.366,30,33.0558,159.34,5.0055
-2.45103,513.849,30,29.8344,143.473,5.07392
-1.41567,570.484,30,34.3361,163.985,5.2843
-2.63565,593.625,30,34.245,164.888,5.03783
-2.60868,523.498,30,30.228,145.519,5.04308
-0.107484,562.942,30,35.4459,167.832,5.57108
-3.69972,547.036,30,30.4028,147.443,4.83763
-2.52328,563.566,30,32.6387,157.035,5.05975
-3.72652,540.921,30,30.0346,145.684,4.83275
1.36883,550.449,30,36.4537,170.954,5.9266
-3.07474,511.388,30,29.0516,140.295,4.95363
-0.679006,521.694,30,32.209,153.079,5.44274
0.121751,555.18,30,35.2333,166.575,5.62395
-1.14403,537.284,30,32.6432,155.62,5.34184
-0.791856,509.994,30,31.3644,149.176,5.41797
1.54329,549.759,30,36.6247,171.562,5.97108
-4.75968,560.351,30,29.9998,146.544,4.65055
1.90509,583.144,30,39.3291,183.802,6.0651
0.130196,546.155,30,34.6706,163.906,5.62591
1.80435,538.479,30,36.1928,169.254,6.03867
-0.39087,579.514,30,36.1356,171.416,5.50683
-3.64338,511.014,30,28.4571,137.954,4.8479
1.59497,565.103,30,37.7131,176.602,5.98436
-1.67397,508.202,30,30.3149,145.029,5.23051
-1.67503,582.06,30,34.7193,166.101,5.23029
-2.63238,550.272,30,31.7477,152.86,5.03847
1.38004,522.622,30,34.624,162.362,5.92944
-1.56561,546.276,30,32.7087,156.369,5.25296
-2.80064,570.411,30,32.7168,157.704,5.00592
-1.73797,545.131,30,32.4455,155.288,5.21732
-0.194382,510.292,30,32.035,151.768,5.55125
-0.0154507,554.862,30,35.0477,165.847,5.59221
-3.37158,552.04,30,31.0364,150.181,4.89798
-0.849547,515.479,30,31.6387,150.538,5.40538
-2.81089,543.778,30,31.178,150.297,5.00395
-2.34858,542.086,30,31.5865,151.794,5.09413
-1.33101,586.694,30,35.4154,169.045,5.30212
-3.16545,592.891,30,33.5749,162.238,4.93652
-4.6209,520.277,30,27.9914,136.603,4.67439
0.184126,574.721,30,36.5515,172.737,5.63848
0.950709,588.01,30,38.3902,180.523,5.8222
-4.69832,520.966,30,27.9518,136.482,4.66107
-1.83456,541.955,30,32.1486,153.966,5.19751
-4.49601,555.549,30,30.0214,146.385,4.696
-3.78299,536.451,30,29.7273,144.248,4.8225
-2.92976,567.909,30,32.4266,156.441,4.98118
-4.98984,527.591,30,28.0165,137.072,4.61145
-4.80815,564.828,30,30.1876,147.51,4.64228
0.597878,553.838,30,35.726,168.381,5.73643
0.593633,587.558,30,37.8956,178.611,5.73541
-2.3877,529.704,30,30.823,148.164,5.0864
-0.511411,503.53,30,31.2676,148.441,5.47987
-2.71977,584.455,30,33.6172,161.956,5.02152
-0.659608,598.3,30,36.9633,175.653,5.44702
-2.84768,590.291,30,33.8014,162.984,4.99689
-3.5957,582.265,30,32.4792,157.401,4.85663
-1.62793,554.527,30,33.131,158.453,5.24003
-2.96177,516.599,30,29.4638,142.178,4.97508
-2.89266,548.448,30,31.356,151.238,4.98827
1.93373,553.006,30,37.3328,174.44,6.07264
-1.30663,585.676,30,35.3838,168.867,5.30727
-1.82129,580.318,30,34.4401,164.926,5.20023
-0.622613,599.095,30,37.0596,176.067,5.45519
0.351428,595.084,30,38.0642,179.689,5.67775
-2.58789,562.754,30,32.5183,156.523,5.04713
-0.51314,534.178,30,33.1688,157.469,5.47949
0.325027,583.635,30,37.2981,176.103,5.67153
-1.13301,512.75,30,31.1646,148.56,5.3442
-4.96122,555.81,30,29.5449,144.522,4.61629
0.607968,589.584,30,38.0449,179.298,5.73886
-0.90085,587.788,30,36.0129,171.409,5.39422
-1.78143,595.172,30,35.3705,169.337,5.20839
-4.20693,512.818,30,27.9965,136.242,4.74664
-3.83911,588.251,30,32.5335,157.925,4.81235
-4.84009,507.514,30,27.0938,132.422,4.63683
0.813531,535.357,30,34.7893,163.736,5.7886
-0.897532,593.237,30,36.351,173.014,5.39494
-1.0304,572.027,30,34.8909,166.21,5.36621
-0.131389,539.303,30,33.9296,160.678,5.56561
-1.04779,586.665,30,35.7622,170.381,5.36247
0.843376,576.677,30,37.5126,176.519,5.79588
-0.175937,560.913,30,35.2352,166.909,5.55545
-2.97375,531.242,30,30.2863,146.158,4.9728
1.03172,594.44,30,38.9174,182.906,5.84218
-2.97528,561.312,30,31.9989,154.425,4.9725
1.24957,587.022,30,38.7182,181.713,5.8965
-0.340418,563.116,30,35.1741,166.8,5.51818
0.990342,546.192,30,35.7082,167.868,5.83196
-4.52582,511.631,30,27.6189,134.698,4.69083
-3.38126,514.753,30,28.9303,139.999,4.89619
-2.82199,570.437,30,32.6939,157.616,5.00182
-4.37494,518.254,30,28.126,137.03,4.7171
1.98302,576.595,30,38.9904,182.127,6.08567
-2.48446,551.126,30,31.9615,153.737,5.06736
-2.72706,520.576,30,29.9353,144.225,5.02011
-1.49715,586.623,30,35.2079,168.24,5.26723
-4.72496,565.084,30,30.2904,147.928,4.6565
-2.58198,502.056,30,29.0169,139.664,5.04828
0.628294,554.388,30,35.7987,168.69,5.74374
-3.57911,576.818,30,32.1942,156.002,4.85967
1.02454,561.414,30,36.7462,172.71,5.84041
-3.016,592.826,30,33.7473,162.907,4.96476
-2.39449,543.189,30,31.6002,151.907,5.08506
0.919269,568.56,30,37.0805,174.4,5.81447
-1.60176,540.513,30,32.3231,154.562,5.24545
-3.23948,522.469,30,29.5103,142.669,4.92263
0.07129,564.517,30,35.7639,169.139,5.61224
0.229703,591.466,30,37.6753,177.995,5.64913
-2.93104,588.699,30,33.6121,162.162,4.98094
-3.79856,578.234,30,32.0252,155.415,4.81968
-0.196936,537.194,30,33.7209,159.758,5.55067
1.5815,566.707,30,37.8029,177.038,5.98089
-2.6297,538.144,30,31.0509,149.502,5.03899
-4.32082,583.098,30,31.7057,154.413,4.72659
0.216243,566.442,30,36.0647,170.4,5.64598
-1.564,539.004,30,32.2751,154.294,5.2533
-3.40754,549.135,30,30.8342,149.239,4.89131
0.50698,577.441,30,37.1329,175.115,5.71468
0.475619,572.413,30,36.77,173.44,5.7072
-0.573914,531.707,30,32.9463,156.475,5.46598
-2.15872,571.673,30,33.5314,160.936,5.13193
-3.77019,544.108,30,30.1652,146.36,4.82482
-3.9478,507.838,30,27.979,135.917,4.79278
0.480072,541.723,30,34.8039,164.161,5.70826
-0.035842,586.087,30,36.9942,175.081,5.58751
-2.45395,583.11,30,33.8524,162.798,5.07335
-4.28829,540.576,30,29.4273,143.285,4.7323
-2.64706,539.269,30,31.0969,149.741,5.03561
-0.73104,539.734,30,33.2631,158.143,5.4313
0.667997,558.155,30,36.0909,170.023,5.75331
1.17636,526.593,30,34.6459,162.678,5.87816
0.581147,512.799,30,33.0598,155.832,5.73242
-3.5907,536.184,30,29.9141,144.965,4.85755
-2.20463,565.663,30,33.1259,159.039,5.12274
0.942549,507.846,30,33.1472,155.877,5.82019
0.556834,570.164,30,36.7275,173.147,5.72659
-2.25455,560.206,30,32.7494,157.284,5.11279
-4.00584,513.296,30,28.222,137.151,4.78238
-3.096,561.322,30,31.8646,153.902,4.94961
-4.37719,545.91,30,29.6246,144.333,4.71671
1.82548,542.586,30,36.4951,170.644,6.0442
1.39651,546.549,30,36.2295,169.872,5.93362
-0.755781,545.859,30,33.6118,159.827,5.42587
-4.20959,556.464,30,30.3765,147.827,4.74617
-4.06737,581.1,30,31.8808,154.997,4.7714
0.465169,532.599,30,34.2003,161.329,5.70471
-1.40995,514.548,30,30.9756,147.93,5.2855
-0.422208,501.067,30,31.2103,148.083,5.4998
-2.89097,501.731,30,28.6868,138.362,4.98859
-0.958639,571.408,30,34.9396,166.363,5.3817
-1.30307,505.258,30,30.5291,145.695,5.30803
0.00525222,524.459,30,33.1509,156.849,5.59698
0.114338,543.455,30,34.4804,163.024,5.62223
1.10856,514.607,30,33.7792,158.678,5.86125
-2.26168,586.272,30,34.2647,164.569,5.11137
-2.47247,524.423,30,30.4256,146.337,5.06971
-0.00507863,526.682,30,33.2796,157.469,5.5946
-4.15491,519.725,30,28.4257,138.282,4.75585
-4.64455,543.372,30,29.2095,142.571,4.67031
-1.55859,572.89,30,34.3105,164.019,5.25443
-2.16047,520.54,30,30.5303,146.534,5.13158
-1.58977,585.618,30,35.0349,167.516,5.24794
-2.30743,593.343,30,34.6227,166.34,5.10228
-0.191911,560.255,30,35.1745,166.639,5.55181
-3.66639,520.056,30,28.9372,140.303,4.8437
-4.22972,598.47,30,32.6463,158.895,4.74262
-2.92377,519.072,30,29.6443,143.012,4.98233
1.99244,549.581,30,37.1755,173.64,6.08817
0.408573,538.175,30,34.4915,162.763,5.69127
-4.70539,569.656,30,30.5566,149.208,4.65985
-0.345517,592.414,30,36.9976,175.453,5.51703
-0.261118,592.957,30,37.1392,176.027,5.5361
1.7891,556.267,30,37.3691,174.772,6.03469
1.34673,564.057,30,37.3268,175.073,5.921
-0.645602,558.737,30,34.5357,164.101,5.45011
1.38249,551.745,30,36.5565,171.421,5.93006
-4.01542,580.155,30,31.8872,154.974,4.78067
-2.39697,548.734,30,31.92,153.447,5.08457
-2.87967,546.319,30,31.2485,150.706,4.99076
-4.89584,527.975,30,28.1304,137.541,4.62736
-0.733465,591.801,30,36.4688,173.387,5.43077
0.511324,552.421,30,35.5292,167.548,5.71571
-4.28599,536.653,30,29.2161,142.254,4.7327
-1.50549,583.93,30,35.0362,167.429,5.26549
-0.0813432,596.626,30,37.6005,178.003,5.57707
-4.2469,570.105,30,31.0801,151.29,4.73959
0.0199471,597.399,30,37.7805,178.737,5.60037
-2.7703,523.659,30,30.0671,144.902,5.01177
0.231134,540.892,30,34.4555,162.782,5.64947
-0.483533,570.286,30,35.4469,168.252,5.48609
-3.19519,514.84,30,29.1246,140.762,4.93093
-2.16474,576.46,30,33.8051,162.257,5.13072
0.26532,585.404,30,37.3347,176.345,5.65748
0.410723,579.129,30,37.1189,175.159,5.69178
1.61277,555.402,30,37.0882,173.655,5.98894
-0.248848,500.43,30,31.3571,148.61,5.53888
-4.93944,580.647,30,30.889,151.074,4.61997
0.903289,546.033,30,35.592,167.417,5.81055
-1.64064,541.468,30,32.3365,154.667,5.2374
-1.4514,522.072,30,31.3834,149.919,5.2768
-1.49776,577.933,30,34.6856,165.745,5.26711
-1.24701,596.283,30,36.099,172.212,5.31991
0.192013,501.711,30,31.9168,150.826,5.64032
-3.18881,527.181,30,29.8294,144.162,4.93213
0.835406,549.737,30,35.7504,168.236,5.79394
-4.08842,542.471,30,29.7394,144.607,4.76765
0.846171,596.082,30,38.7786,182.473,5.79657
-1.63967,510.91,30,30.5127,145.942,5.2376
-4.10618,578.018,30,31.6683,154.005,4.7645
-2.8428,529.773,30,30.3412,146.294,4.99782
0.142552,575.485,30,36.5479,172.767,5.62879
1.04731,548.326,30,35.9175,168.79,5.84604
-2.59841,503.879,30,29.1056,140.106,5.04508
-3.12085,521.606,30,29.5842,142.912,4.94492
-3.57671,521.395,30,29.1033,141.023,4.86011
-0.165769,503.913,30,31.6656,149.99,5.55776
-1.98952,573.435,30,33.8333,162.202,5.16599
-4.5641,518.76,30,27.9659,136.426,4.6842
-1.2859,546.663,30,33.0505,157.71,5.31166
-4.23133,567.409,30,30.9502,150.641,4.74233
-3.5415,525.771,30,29.3838,142.348,4.86658
0.933035,525.44,30,34.2844,161.235,5.81785
-2.32586,521.794,30,30.4282,146.206,5.09863
-1.45616,589.284,30,35.4179,169.197,5.27581
1.65187,552.453,30,36.9403,172.92,5.99904
0.378369,535.658,30,34.2947,161.866,5.68412
-0.178027,529.463,30,33.2572,157.541,5.55497
-3.69508,507.812,30,28.2274,136.888,4.83847
-2.22922,512.482,30,29.9859,143.988,5.11784
-4.5939,539.962,30,29.0782,141.881,4.67905
-0.0797128,502.969,30,31.6999,150.068,5.57744
0.704219,572.012,30,37.0327,174.419,5.76206
1.05785,529.359,30,34.6875,162.999,5.84866
-2.39921,549.98,30,31.99,153.786,5.08413
-0.714645,509.836,30,31.4383,149.451,5.4349
-3.26923,515.294,30,29.0747,140.591,4.91706
-3.75428,560.747,30,31.1051,150.904,4.8277
-3.02646,552.237,30,31.4252,151.709,4.96278
-1.24039,594.882,30,36.0224,171.839,5.32131
1.81948,514.366,30,34.5899,161.742,6.04263
-1.30427,501.109,30,30.2771,144.493,5.30777
-1.71482,539.234,30,32.1204,153.708,5.22208
-0.399663,565.413,30,35.2457,167.204,5.50486
-2.02519,585.64,30,34.5106,165.488,5.15878
1.10964,540.74,30,35.4959,166.741,5.86152
1.2214,593.59,30,39.1139,183.604,5.88943
-2.69662,563.734,30,32.4515,156.316,5.026
1.45904,515.045,30,34.2139,160.356,5.94953
-1.01264,598.527,30,36.5297,173.997,5.37004
-2.87714,587.397,30,33.6011,162.05,4.99124
0.352866,526.093,30,33.6529,158.863,5.67809
0.149941,522.995,30,33.2229,157.041,5.63051
-4.39726,535.875,30,29.0594,141.599,4.7132
1.67203,513.906,30,34.3863,160.943,6.00425
-2.46055,573.934,30,33.312,160.207,5.07205
-4.26829,571.297,30,31.1216,151.514,4.73582
-4.03844,555.91,30,30.5299,148.4,4.77656
-0.870673,501.38,30,30.7508,146.334,5.40078
-2.22702,552.788,30,32.3468,155.322,5.11828
-3.33102,541.629,30,30.4945,147.518,4.90553
1.96226,512.02,30,34.5993,161.638,6.08018
-1.96547,561.212,30,33.1398,158.852,5.17086
-3.37579,516.902,30,29.0567,140.605,4.8972
1.85794,520.432,30,35.0435,163.823,6.05271
-2.74268,581.178,30,33.4019,160.944,5.0171
0.601333,560.302,30,36.1472,170.362,5.73726
-0.710002,502.375,30,30.9831,147.283,5.43592
-3.62043,594.319,30,33.1228,160.547,4.8521
-3.13015,537.448,30,30.4728,147.214,4.94317
-3.50577,553.388,30,30.9661,149.977,4.87316
-0.0484054,590.841,30,37.2781,176.439,5.58463
-2.63792,540.557,30,31.1811,150.137,5.03739
0.224465,512.222,30,32.6217,154.125,5.64791
-0.819784,530.204,30,32.5759,154.967,5.41187
1.77753,557.368,30,37.4284,175.062,6.03167
-0.998746,569.437,30,34.7709,165.604,5.37303
0.15395,528.736,30,33.5922,158.783,5.63144
-0.967443,575.423,30,35.1744,167.491,5.37979
1.49877,551.684,30,36.6973,171.952,5.95967
1.68984,597.731,30,40.0194,187.287,6.00887
-4.67667,541.333,30,29.0669,141.906,4.66479
-0.579886,528.578,30,32.7457,155.528,5.46465
-2.95185,529.838,30,30.2294,145.862,4.97697
-1.20807,512.308,30,31.0569,148.12,5.32818
0.738513,548.925,30,35.5797,167.538,5.77037
-2.58467,502.957,30,29.0663,139.904,5.04776
-0.60942,531.33,30,32.8827,156.209,5.45811
-4.62203,516.112,30,27.7662,135.506,4.67419
0.158074,593.27,30,37.6975,178.183,5.6324
-0.852725,598.399,30,36.724,174.738,5.40469
-3.1168,579.385,30,32.866,158.761,4.94569
-0.372656,554.203,30,34.579,164.012,5.51093
-0.726336,527.31,30,32.5027,154.523,5.43233
0.0693906,595.557,30,37.7279,178.43,5.6118
-1.53729,583.129,30,34.9495,167.05,5.25886
-0.0864843,568.391,30,35.8148,169.555,5.57589
-1.93228,531.025,30,31.3935,150.448,5.1776
-1.46714,581.608,30,34.9433,166.942,5.27351
-1.01126,591.319,30,36.0915,171.908,5.37034
-1.27983,591.244,30,35.7533,170.6,5.31295
-3.8673,582.633,30,32.1909,156.292,4.80726
-3.196,538.048,30,30.4366,147.104,4.93078
1.35535,534.281,30,35.3667,165.871,5.92318
-4.68676,533.36,30,28.6285,139.776,4.66305
-4.48573,589.341,30,31.859,155.334,4.69779
0.297618,557.399,30,35.588,168.059,5.66507
0.0441851,557.332,30,35.2759,166.861,5.60597
-0.922553,517.573,30,31.6872,150.841,5.38951
-4.61225,595.067,30,32.025,156.279,4.67588
0.606421,519.947,30,33.5496,158.114,5.73849
-0.683864,599.847,30,37.0279,175.988,5.44167
-0.00297028,521.223,30,32.937,155.846,5.59508
1.84057,547.017,30,36.8119,172.109,6.04815
1.24774,512.702,30,33.8142,158.7,5.89604
1.71914,544.158,30,36.4689,170.639,6.01647
1.51079,582.446,30,38.7595,181.6,5.96275
-3.60345,536.724,30,29.9307,145.059,4.85521
-4.90825,546.566,30,29.1081,142.334,4.62525
-4.65107,550.032,30,29.5607,144.292,4.66919
-2.71136,591.733,30,34.0458,164.011,5.02315
-0.526212,592.5,30,36.7736,174.598,5.47658
-1.59481,541.583,30,32.3949,154.898,5.2469
-4.05935,554.881,30,30.4509,148.037,4.77283
-2.27299,531.417,30,31.0465,149.124,5.10912
1.25868,544.13,30,35.9003,168.478,5.8988
-0.242952,530.525,30,33.2496,157.573,5.54021
-4.27977,585.493,30,31.8821,155.228,4.7338
0.273985,550.165,30,35.0977,165.769,5.65952
-4.8725,512.156,30,27.3102,133.509,4.63132
-0.190878,516.471,30,32.4268,153.621,5.55205
1.60203,588.157,30,39.2611,183.842,5.98618
-2.03627,518.804,30,30.5603,146.557,5.15654
-3.09445,578.692,30,32.8524,158.671,4.94991
-3.47524,555.607,30,31.1236,150.709,4.87879
-3.14314,533.271,30,30.2223,146.016,4.94072
-3.55488,562.035,30,31.3958,152.109,4.86412
0.870724,552.4,30,35.967,169.216,5.80257
-4.48111,586.037,30,31.6856,154.484,4.69859
0.952926,507.483,30,33.1352,155.81,5.82274
-0.832928,563.169,30,34.5856,164.541,5.409
0.385804,514.52,30,32.9497,155.511,5.68588
-4.41681,535.082,30,28.9964,141.31,4.70979
-4.49866,587.955,30,31.7696,154.912,4.69554
-4.1302,592.067,30,32.4106,157.64,4.76023
-2.74123,568.211,30,32.6583,157.359,5.01737
1.26888,536.286,30,35.3951,166.096,5.90136
1.52465,539.38,30,35.9105,168.237,5.9663
-4.07694,512.896,30,28.1294,136.768,4.7697
-0.379137,583.417,30,36.3936,172.627,5.50947
-1.37512,534.415,30,32.2103,153.792,5.29282
-1.8126,573.697,30,34.0574,163.084,5.202
-3.91007,566.996,30,31.2798,151.913,4.79956
-3.9509,590.611,30,32.5357,158.056,4.79222
-2.80561,564.021,30,32.3446,155.915,5.00497
-0.499973,534.629,30,33.2118,157.659,5.48242
1.37024,553.898,30,36.6839,172.032,5.92695
-0.923601,559.821,30,34.2725,163.149,5.38929
-4.26117,508.874,30,27.7281,134.986,4.73707
-2.672,517.317,30,29.8051,143.545,5.03077
-0.294754,571.363,30,35.7453,169.457,5.52849
0.00413629,570.201,30,36.0408,170.524,5.59672
-3.33315,504.122,30,28.3807,137.295,4.90513
-4.66184,535.215,30,28.7535,140.362,4.66734
-3.67247,585.289,30,32.56,157.875,4.84259
-2.42954,506.911,30,29.4537,141.621,5.07815
0.0930161,548.758,30,34.7914,164.517,5.61728
-3.78776,590.747,30,32.7307,158.827,4.82163
1.07361,586.182,30,38.4316,180.574,5.85256
