Evaporator Temperature,Compressor Flow,Condensing Temperature,Cold Water,Tower Water,COP
-0.932428,594.983,30,15.4963,73.2401,5.64759
0.275216,567.118,30,15.4838,72.6231,5.93404
-0.157916,556.454,30,14.9386,70.2576,5.82864
0.206242,513.826,30,13.9912,65.6509,5.91705
-4.88077,537.302,30,11.9587,57.9921,4.85077
0.567712,501.615,30,13.8519,64.8495,6.00699
-3.73557,591.354,30,13.7823,66.3314,5.06248
-0.370643,573.135,30,15.2591,71.862,5.77799
-2.91969,537.818,30,12.9496,61.9923,5.22239
1.70866,503.995,30,14.5448,67.6104,6.30609
-0.703436,552.113,30,14.5094,68.4756,5.70016
1.4744,576.171,30,16.4784,76.7102,6.24271
-1.79391,581.456,30,14.6393,69.5722,5.45667
-3.76765,507.195,30,11.8057,56.8303,5.05635
-3.88847,500.037,30,11.5828,55.8018,5.03337
-3.34443,516.683,30,12.2318,58.7186,5.13815
1.43792,566.978,30,16.1927,75.3974,6.23293
-2.30242,510.93,30,12.6075,60.1133,5.34881
0.509378,545.799,30,15.0379,70.4279,5.99233
-2.50548,549.408,30,13.4483,64.2065,5.30668
-4.83706,508.904,30,11.3467,55.0081,4.8586
-2.82421,564.732,30,13.6494,65.3018,5.24163
-0.921326,573.45,30,14.942,70.6152,5.65012
1.63293,562.691,30,16.1915,75.3002,6.28549
-3.61662,548.969,30,12.8555,61.8227,5.0853
1.73931,503.145,30,14.5375,67.5632,6.31446
-1.43133,539.98,30,13.7907,65.3872,5.53574
1.13945,539.757,30,15.2388,71.0875,6.15389
-2.96659,561.857,30,13.5032,64.6622,5.21298
1.30333,550.706,30,15.6466,72.9154,6.19709
-4.0627,556.109,30,12.7919,61.6977,5.00053
-3.89801,542.293,30,12.5568,60.4981,5.03157
1.76941,505.639,30,14.6264,67.9641,6.3227
-2.94731,549.795,30,13.2235,63.3146,5.21685
-1.59956,543.898,30,13.799,65.4973,5.49883
0.560719,584.889,30,16.147,75.598,6.00523
1.45323,538.139,30,15.3782,71.5977,6.23703
0.883029,573.256,30,16.0248,74.8743,6.08729
1.88265,589.933,30,17.1393,79.5844,6.35385
-1.4947,537.044,30,13.6815,64.8959,5.52179
-3.86997,534.593,30,12.3925,59.6952,5.03688
0.0394192,542.61,30,14.6794,68.9525,5.87628
-0.413091,516.576,30,13.7305,64.6806,5.76797
-4.56045,544.323,30,12.2726,59.3878,4.90856
-0.788618,561.153,30,14.6978,69.4026,5.68052
-1.45474,572.065,30,14.5967,69.219,5.53058
-0.306517,558.303,30,14.9015,70.1494,5.79318
-4.92347,557.224,30,12.3807,60.0556,4.84315
-0.259655,589.766,30,15.7701,74.2162,5.80433
0.131213,588.19,30,15.9694,74.9687,5.89866
-4.694,571.149,30,12.8083,62.0349,4.88434
1.48711,528.661,30,15.1271,70.4138,6.24612
0.340941,530.97,30,14.5339,68.1399,5.95031
-3.88355,538.883,30,12.4851,60.1468,5.03431
-1.60705,521.204,30,13.2194,62.7489,5.49719
0.0630811,597.884,30,16.1896,76.0351,5.88204
-3.45425,594.971,30,14.0235,67.368,5.11673
-1.66956,574.87,30,14.5446,69.0672,5.48358
-3.02967,509.812,30,12.2216,58.5493,5.20037
-3.20822,592.542,30,14.1042,67.6466,5.16493
-0.316337,553.082,30,14.7565,69.471,5.79085
1.35779,571.961,30,16.2847,75.8632,6.21155
-1.21591,546.007,30,14.0633,66.5877,5.5836
1.99567,517.018,30,15.0862,70.0023,6.3852
0.986221,547.406,30,15.3634,71.7377,6.11395
0.859234,509.565,30,14.2313,66.5042,6.08117
-3.7563,515.324,30,12.0003,57.763,5.05851
-4.94693,522.151,30,11.5905,56.231,4.83897
-4.0399,533.595,30,12.2853,59.2451,5.00481
-3.19029,515.634,30,12.2823,58.9017,5.16847
-4.42203,583.964,30,13.24,64.0104,4.93387
-2.39534,575.71,30,14.1538,67.5266,5.32947
-2.76428,582.198,30,14.1051,67.4558,5.25377
-1.05995,581.862,30,15.0789,71.3254,5.61866
1.64447,517.023,30,14.884,69.2147,6.28862
-1.93707,507.797,30,12.7127,60.4719,5.42595
-2.90695,539.786,30,13.0036,62.2455,5.22495
-2.53745,599.999,30,14.668,70.0444,5.3001
0.880761,557.14,30,15.5729,72.764,6.0867
-4.5185,512.774,30,11.5809,56.0248,4.91621
-2.68103,520.671,30,12.6563,60.4942,5.27069
-2.5003,588.91,30,14.4181,68.8347,5.30775
-4.10784,599.891,30,13.774,66.4543,4.99208
-4.14713,535.669,30,12.2801,59.2617,4.98474
-3.98412,561.16,30,12.9489,62.4224,5.0153
-0.120508,535.117,30,14.3867,67.6462,5.83763
0.692514,551.328,30,15.2985,71.5661,6.03857
1.79953,557.701,30,16.1511,75.0348,6.33096
1.04446,572.729,30,16.1104,75.1982,6.12908
0.00806175,593.089,30,16.0254,75.2901,5.86867
0.103249,588.62,30,15.9637,74.9552,5.89183
-2.56392,509.978,30,12.4542,59.4829,5.29466
-3.70626,515.493,30,12.0283,57.8788,5.06809
-0.201175,524.418,30,14.0548,66.1191,5.81828
-1.36952,502.536,30,12.8657,60.9771,5.5494
-0.912939,528.987,30,13.788,65.1579,5.65204
-3.48566,501.623,30,11.8085,56.7387,5.11062
-4.822,555.576,30,12.3948,60.0835,4.8613
-1.54776,511.767,30,13.0104,61.7334,5.51015
-2.95089,512.171,30,12.3168,58.9748,5.21613
0.807253,515.675,30,14.373,67.1881,6.06783
-4.25435,525.849,30,12.0031,57.9662,4.9648
0.683574,544.848,30,15.1135,70.7045,6.03629
-0.53164,589.988,30,15.6093,73.5862,5.74012
-1.27858,576.223,30,14.8051,70.1279,5.5696
-3.80473,556.615,30,12.9368,62.2903,5.04928
-4.46727,524.499,30,11.8701,57.4048,4.92557
-1.40143,568.351,30,14.5324,68.8906,5.54234
-2.33491,564.176,30,13.9035,66.3065,5.34203
-3.50107,518.609,30,12.2008,58.6298,5.10763
1.98563,517.666,30,15.0993,70.0674,6.3824
1.45555,569.913,30,16.2876,75.8309,6.23765
0.17134,525.965,30,14.3023,67.1255,5.90848
-3.60708,518.934,30,12.1568,58.4589,5.08714
-2.57286,505.837,30,12.3487,58.9824,5.29283
-0.474699,503.244,30,13.344,62.8843,5.75347
1.25207,527.493,30,14.9574,69.7261,6.18352
-0.362578,569.721,30,15.173,71.4529,5.7799
-0.386813,565.146,30,15.0369,70.8229,5.77417
-4.9768,509.268,30,11.2909,54.7884,4.83366
1.2042,566.79,30,16.0421,74.8046,6.1709
-0.36163,511.166,30,13.6141,64.1111,5.78012
-3.75292,513.21,30,11.9527,57.5326,5.05916
0.388817,525.577,30,14.4131,67.553,5.9622
-2.99956,571.243,30,13.7108,65.6702,5.20638
-1.91358,505.271,30,12.6612,60.2178,5.43098
-4.43136,573.634,30,13.0009,62.8584,4.93215
1.21281,531.19,30,15.0395,70.1256,6.17317
1.26693,592.648,30,16.8146,78.3762,6.18745
-3.77612,530.192,30,12.3368,59.3902,5.05473
-3.13466,562.485,30,13.4281,64.3729,5.17948
-0.982435,531.664,30,13.82,65.3383,5.63622
0.848551,595.679,30,16.6294,77.716,6.07842
-3.89028,513.671,30,11.8978,57.3199,5.03303
1.12764,548.391,30,15.4755,72.197,6.1508
-2.59646,510.608,30,12.4535,59.492,5.28798
-4.11197,532.745,30,12.2303,59.0078,4.99131
-2.36775,565.802,30,13.9254,66.4252,5.3352
-4.56926,559.856,30,12.6183,61.0644,4.90695
-4.6859,548.303,30,12.3,59.5697,4.8858
-2.50734,518.494,30,12.6906,60.59,5.3063
-4.56638,545.942,30,12.3062,59.5526,4.90748
-2.82981,524.163,30,12.666,60.5994,5.2405
-2.37495,584.13,30,14.3724,68.5606,5.3337
-3.96319,556.076,30,12.8424,61.9003,5.01925
-3.26658,571.509,30,13.5719,65.1184,5.15343
-1.58696,560.424,30,14.2254,67.5155,5.50158
-1.16165,596.868,30,15.4061,72.9206,5.59575
-1.76444,515.259,30,12.9877,61.7116,5.46303
-4.55536,569.084,30,12.8335,62.0999,4.90949
1.72954,510.194,30,14.7356,68.4882,6.31179
1.29987,527.236,30,14.9777,69.8,6.19617
0.863695,542.14,30,15.1437,70.7658,6.08231
-1.52074,510.957,30,13.0036,61.6906,5.51607
0.162742,518.955,30,14.107,66.2124,5.90638
-0.114697,581.064,30,15.6255,73.4685,5.83902
-3.47276,509.172,30,11.9924,57.6175,5.11313
-0.892555,517.582,30,13.5015,63.7957,5.65669
-1.48214,545.921,30,13.9146,65.9959,5.52455
-3.76366,524.702,30,12.2151,58.7997,5.05711
-2.24359,503.963,30,12.4646,59.4095,5.36111
-1.20188,552.873,30,14.248,67.4562,5.58673
-2.4581,540.905,30,13.265,63.3122,5.31647
1.38797,572.686,30,16.3243,76.0335,6.21959
-1.47617,526.05,30,13.4113,63.6063,5.52586
-4.19967,529.846,30,12.1209,58.5141,4.97495
0.824895,546.746,30,15.2494,71.2772,6.07235
0.133228,569.51,30,15.4635,72.5926,5.89915
0.558467,555.229,30,15.3269,71.7593,6.00466
-1.48081,586.538,30,14.9506,70.9093,5.52484
-3.54104,537.326,30,12.621,60.6647,5.09989
-4.85166,575.321,30,12.82,62.1565,4.85598
-4.87277,575.948,30,12.823,62.18,4.8522
-1.11325,567.425,30,14.674,69.4339,5.60663
-1.08132,590.565,30,15.2916,72.3413,5.61383
-2.25254,564.985,30,13.9689,66.5832,5.35923
-3.69597,523.791,30,12.227,58.8308,5.07006
-3.81718,562.284,30,13.062,62.8984,5.04691
0.401651,567.399,30,15.5678,72.9589,5.9654
-0.737451,585.707,30,15.3717,72.5611,5.6923
0.00748485,583.338,30,15.7616,74.0508,5.86853
-2.68853,567.706,30,13.7955,65.9426,5.26917
-0.147698,566.304,30,15.209,71.525,5.83109
-0.991383,583.056,30,15.1506,71.633,5.63419
-3.86446,572.494,30,13.274,63.9392,5.03793
-3.19728,566.467,30,13.4894,64.6933,5.16709
1.16508,535.446,30,15.132,70.5783,6.16061
-0.829173,520.286,30,13.6058,64.2626,5.6712
-3.03758,515.346,30,12.3504,59.1693,5.19879
1.22572,594.644,30,16.8444,78.5353,6.17657
-4.334,506.014,30,11.5134,55.6305,4.95007
-3.04224,535.818,30,12.8386,61.5101,5.19786
-4.98316,559.511,30,12.4016,60.1807,4.83253
-3.87217,528.193,30,12.243,58.9761,5.03646
-0.0427806,541.007,30,14.5892,68.5645,5.85636
-3.15152,586.25,30,13.986,67.0549,5.17614
-1.4382,543.903,30,13.8872,65.8474,5.53423
-0.880094,550.87,30,14.3769,67.9266,5.65954
1.15301,547.281,30,15.4593,72.1101,6.15745
-4.71854,501.026,30,11.2246,54.3735,4.87991
0.806017,518.203,30,14.4427,67.5148,6.06752
-3.01643,576.539,30,13.8286,66.2418,5.20301
-4.17536,518.578,30,11.8748,57.3165,4.97948
-2.69905,544.31,30,13.2215,63.2029,5.26702
1.31337,554.481,30,15.76,73.4391,6.19975
1.04556,575.536,30,16.19,75.5695,6.12937
-4.9751,512.437,30,11.3619,55.1325,4.83396
-3.60878,594.828,30,13.9338,67.0047,5.08681
-4.39146,598.932,30,13.5961,65.7187,4.93948
-2.24776,580.786,30,14.3623,68.4562,5.36024
-2.23469,577.984,30,14.3004,68.1555,5.36298
-1.80395,540.088,30,13.5924,64.601,5.45451
1.364,571.23,30,16.2677,75.7814,6.2132
-2.20881,576.561,30,14.2798,68.0459,5.3684
-3.52424,595.308,30,13.9923,67.2487,5.10314
-4.84661,592.021,30,13.1948,63.9717,4.85688
1.76733,553.112,30,15.9984,74.3401,6.32213
-4.41023,552.64,30,12.5357,60.6009,4.93603
0.102603,500.612,30,13.5765,63.7468,5.89167
-4.30311,580.006,30,13.2133,63.8314,4.95577
-1.37248,526.219,30,13.4704,63.8445,5.54875
0.572417,538.646,30,14.8772,69.6476,6.00818
-2.37006,557.542,30,13.7209,65.4505,5.33472
-1.67951,524.888,30,13.2748,63.0415,5.48142
-2.60997,516.818,30,12.5982,60.1885,5.28522
1.15688,534.573,30,15.1026,70.4445,6.15846
-1.84051,512.273,30,12.8737,61.2,5.44664
-0.462192,511.249,30,13.5629,63.9108,5.75641
-1.66269,539.426,30,13.6516,64.8235,5.48508
1.40072,515.515,30,14.7019,68.4713,6.22299
-2.66103,595.713,30,14.4919,69.2591,5.27478
-3.89319,591,30,13.6873,65.9425,5.03248
-4.20142,527.352,30,12.063,58.2353,4.97463
1.10779,507.444,30,14.3089,66.7632,6.1456
0.0818523,598.432,30,16.2163,76.1514,5.88661
1.08326,562.627,30,15.85,73.9647,6.13919
-4.61608,560.01,30,12.598,60.9849,4.89844
0.167778,593.329,30,16.1319,75.714,5.90761
-3.4143,559.216,30,13.2019,63.4042,5.1245
-2.1948,597.408,30,14.8044,70.539,5.37135
-1.35183,553.855,30,14.1894,67.2432,5.55332
-0.85491,561.551,30,14.6701,69.3009,5.6653
-3.92692,563.922,30,13.0425,62.8501,5.0261
-0.75409,502.615,30,13.1824,62.2332,5.68847
-0.630346,593.655,30,15.6458,73.8046,5.71711
-3.52659,544.096,30,12.7874,61.4588,5.10269
-3.46029,510.077,30,12.0197,57.744,5.11555
0.456491,500.716,30,13.7675,64.4995,5.97908
0.921553,545.962,30,15.2846,71.3986,6.09722
1.03589,559.759,30,15.7403,73.4748,6.12685
-0.100878,528.754,30,14.2265,66.8847,5.84235
-1.90412,532.712,30,13.3538,63.5082,5.433
0.869464,514.417,30,14.3725,67.1597,6.0838
-1.91005,566.381,30,14.1944,67.5088,5.43173
1.53876,575.817,30,16.5092,76.8227,6.26002
-1.05864,532.086,30,13.7897,65.2266,5.61896
-4.65177,572.358,30,12.8573,62.2547,4.89197
-1.06278,597.195,30,15.4745,73.1981,5.61802
-1.56101,518.902,30,13.1849,62.5667,5.50725
-0.459634,504.656,30,13.3893,63.0919,5.75701
-3.98914,587.44,30,13.5526,65.3347,5.01436
-0.920397,546.219,30,14.233,67.264,5.65034
1.89639,527.858,30,15.3439,71.2418,6.35765
-1.67761,594.768,30,15.0433,71.4389,5.48184
-1.55368,536.707,30,13.6412,64.7292,5.50885
-3.05779,536.414,30,12.845,61.5467,5.19476
1.33868,541.932,30,15.4183,71.8358,6.20647
0.0525888,528.168,30,14.296,67.1461,5.87948
-3.59438,597.009,30,13.9929,67.2828,5.08959
-3.46521,519.452,30,12.2382,58.7956,5.11459
-2.95404,510.012,30,12.2633,58.72,5.2155
1.2783,579.58,30,16.451,76.6762,6.19046
-3.04747,526.756,30,12.6189,60.4593,5.19682
-4.52376,586.554,30,13.2443,64.0745,4.91525
-1.33343,563.612,30,14.4498,68.4694,5.55741
-4.23844,563.948,30,12.881,62.1991,4.96775
0.523492,548.216,30,15.1128,70.7723,5.99587
-1.93343,516.057,30,12.9213,61.463,5.42673
-0.367255,590.922,30,15.7348,74.1006,5.77879
-1.25171,542.93,30,13.9644,66.1346,5.5756
-2.37568,513.027,30,12.6226,60.2136,5.33355
-3.25964,570.893,30,13.561,65.0633,5.1548
-3.87121,555.107,30,12.8674,61.9833,5.03665
1.4156,538.499,30,15.3662,71.5585,6.22697
-1.96254,538.229,30,13.461,64.042,5.42052
0.20246,504.391,30,13.7323,64.4376,5.91612
-4.27183,511.942,30,11.6774,56.3999,4.96156
0.887834,507.157,30,14.1797,66.2513,6.08853
-1.63859,575.443,30,14.5769,69.2068,5.49032
-2.91174,580.297,30,13.9769,66.9064,5.22399
-0.0991308,554.951,30,14.9324,70.2024,5.84277
-2.21499,586.162,30,14.5141,69.1648,5.36711
1.14558,502.239,30,14.1829,66.1594,6.1555
1.57333,562.239,30,16.1414,75.0951,6.26935
0.570508,507.333,30,14.0113,65.5947,6.0077
1.97853,524.389,30,15.2912,70.9612,6.38043
1.48173,588.287,30,16.8297,78.3419,6.24468
0.30627,597.024,30,16.32,76.5301,5.94172
-3.23442,586.49,30,13.9455,66.8971,5.15976
-2.55355,522.896,30,12.7749,61.0107,5.29679
-0.873245,555.733,30,14.5077,68.5417,5.66111
1.02012,546.372,30,15.3545,71.681,6.12275
-4.39467,521.27,30,11.8316,57.1909,4.93889
-0.760476,537.839,30,14.1027,66.5807,5.68699
1.61078,591.047,30,16.9929,79.0382,6.27948
-4.33894,592.09,30,13.4692,65.0827,4.94916
-1.3358,531.638,30,13.6288,64.58,5.55688
1.53014,545.218,30,15.6267,72.7201,6.25769
-1.74909,540.28,30,13.6266,64.7412,5.46635
-3.75191,586.312,30,13.6558,65.7299,5.05935
-4.95186,555.331,30,12.3245,59.7943,4.8381
-4.95739,532.786,30,11.8215,57.3561,4.83711
1.96732,558.617,30,16.2823,75.5656,6.37731
-3.97584,598.785,30,13.8217,66.6262,5.01686
-0.957317,500.286,30,13.0172,61.5329,5.64193
-4.91612,568.588,30,12.637,61.2956,4.84446
-1.0262,506.044,30,13.1315,62.1003,5.62629
-0.155438,599.259,30,16.0893,75.6682,5.82924
-1.49346,574.319,30,14.6319,69.4032,5.52206
-4.32941,524.781,30,11.9426,57.7026,4.95092
-0.17011,513.641,30,13.7826,64.8262,5.82572
-2.07282,550.284,30,13.7026,65.2379,5.39708
1.66913,566.645,30,16.328,75.918,6.29532
-4.16838,524.638,30,12.0169,57.9999,4.98078
0.439766,556.646,30,15.2954,71.6651,5.9749
-2.32714,572.216,30,14.106,67.2688,5.34365
-2.70227,574.299,30,13.9481,66.6779,5.26637
1.40196,525.706,30,14.9932,69.8276,6.22332
-3.52229,593.145,30,13.9425,67.0088,5.10352
-2.56109,589.422,30,14.3959,68.7556,5.29524
-3.67447,581.886,30,13.5948,65.403,5.07418
-1.25705,571.007,30,14.6835,69.5424,5.5744
-1.15169,526.864,30,13.6045,64.3891,5.59799
-4.11566,599.477,30,13.7602,66.391,4.99062
-2.369,582.141,30,14.3268,68.3407,5.33494
-2.14648,573.831,30,14.2473,67.8637,5.38152
1.25966,505.493,30,14.3378,66.8345,6.18553
-3.33687,516.874,30,12.2401,58.7552,5.13963
1.27024,595.652,30,16.902,78.7819,6.18832
-1.7803,535.416,30,13.4874,64.0923,5.45961
-3.98717,510.354,30,11.7751,56.765,5.01473
-0.14057,521.822,30,14.0183,65.9223,5.83281
-2.88981,547.54,30,13.1994,63.1758,5.2284
-1.90769,552.653,30,13.8517,65.8776,5.43224
-3.51169,557.31,30,13.1057,62.9827,5.10557
-0.741021,554.598,30,14.5532,68.6991,5.69148
-3.85637,594.5,30,13.7887,66.4149,5.03946
0.185471,590.276,30,16.0599,75.3679,5.91195
-0.633244,553.615,30,14.5889,68.8201,5.71644
-0.29845,517.66,30,13.8211,65.0598,5.7951
-3.92258,530.681,30,12.2758,59.1538,5.02692
-0.0941701,581.374,30,15.6464,73.557,5.84396
-0.423745,523.64,30,13.9125,65.5422,5.76545
0.742518,553.57,30,15.3905,71.9741,6.05129
0.0793848,586.79,30,15.8993,74.664,5.88601
-3.26282,540.606,30,12.8399,61.6049,5.15417
-3.71575,528.402,30,12.3249,59.3095,5.06627
-0.963293,524.122,30,13.6342,64.452,5.64057
-3.06267,512.993,30,12.2817,58.8499,5.19379
-3.76842,599.146,30,13.9455,67.1314,5.0562
0.917133,561.078,30,15.7051,73.3648,6.09608
1.52277,590.329,30,16.9149,78.7182,6.25571
-3.44675,586.222,30,13.8215,66.3941,5.11818
1.57183,525.818,30,15.0949,70.2271,6.26894
1.41135,554.857,30,15.8303,73.7221,6.22583
-0.503213,519.774,30,13.7669,64.8892,5.74678
-3.81554,503.687,30,11.7015,56.3467,5.04722
-1.8639,593.477,30,14.9007,70.8465,5.44162
-4.08342,578.487,30,13.2956,64.1358,4.99665
-4.22785,566.59,30,12.9468,62.5127,4.96972
-0.0751378,587.122,30,15.8128,74.3304,5.84855
-0.484183,551.165,30,14.6092,68.851,5.75124
0.326915,556.091,30,15.2133,71.331,5.94683
0.348271,551.802,30,15.1085,70.8301,5.95213
1.69192,554.565,30,15.994,74.3542,6.30152
-3.85841,531.691,30,12.3309,59.3942,5.03907
-2.91829,545.224,30,13.1287,62.849,5.22267
1.06543,598.564,30,16.8507,78.6436,6.13454
-0.314223,595.216,30,15.882,74.7686,5.79135
-2.80624,540.947,30,13.0839,62.5889,5.24527
-3.16654,559.026,30,13.3285,63.909,5.17317
-3.28437,523.522,30,12.4235,59.6152,5.14993
-2.11777,529.801,30,13.1691,62.7162,5.38758
-2.24566,575.477,30,14.2322,67.8351,5.36068
0.033297,510.522,30,13.808,64.862,5.8748
0.912271,519.557,30,14.5402,67.925,6.09482
-3.01082,527.9,30,12.6648,60.6647,5.20413
1.28621,529.954,30,15.047,70.1289,6.19255
1.72272,508.428,30,14.6807,68.2361,6.30993
-1.06879,553.446,30,14.3375,67.8224,5.61666
-0.226605,575.26,30,15.4021,72.469,5.81221
-1.71643,584.811,30,14.7688,70.153,5.47342
-1.88711,541.197,30,13.5756,64.5559,5.43664
1.18671,538.101,30,15.2198,70.9779,6.1663
0.405571,582.962,30,15.9972,74.9696,5.96637
-1.58852,564.665,30,14.3321,68.0228,5.50124
0.929507,552.564,30,15.4742,72.2806,6.09927
-3.82268,500.302,30,11.6196,55.9547,5.04586
-1.12443,548.105,30,14.1682,67.0451,5.60412
-3.0812,527.809,30,12.6271,60.5121,5.1901
-1.81991,513.529,30,12.9158,61.3918,5.45107
-4.6416,550.956,30,12.3816,59.9474,4.89382
0.27123,572.085,30,15.617,73.2496,5.93306
1.33633,545.628,30,15.5221,72.3202,6.20584
1.00574,503.233,30,14.1343,65.9906,6.11901
-0.172965,516.836,30,13.8668,65.2234,5.82504
-4.93739,509.215,30,11.3077,54.8557,4.84067
-4.86614,579.486,30,12.9052,62.576,4.85339
1.02952,504.411,30,14.1805,66.1961,6.12519
-0.631084,552.923,30,14.5719,68.739,5.71694
-1.31051,593.572,30,15.2317,72.1635,5.5625
-3.40474,515.782,30,12.1811,58.4983,5.12637
-0.202295,589.24,30,15.7913,74.2892,5.81802
-4.93081,593.414,30,13.1809,63.9402,4.84185
-1.8496,515.852,30,12.959,61.6091,5.44469
-1.41679,544.95,30,13.9256,66.0206,5.53895
-1.87162,503.039,30,12.6262,60.0351,5.43997
-0.972037,506.461,30,13.1703,62.2622,5.63858
-3.00317,540.721,30,12.9763,62.1538,5.20566
-0.648503,588.711,30,15.5045,73.1463,5.71289
-0.929454,572.646,30,14.9163,70.4973,5.64827
0.851311,542.899,30,15.1576,70.8364,6.07913
1.37366,562.33,30,16.0202,74.624,6.21578
1.3159,575.182,30,16.3499,76.187,6.20042
-0.186306,526.322,30,14.114,66.3914,5.82184
1.53667,528.889,30,15.1625,70.557,6.25946
-0.600352,554.822,30,14.6395,69.0445,5.72409
-3.00785,516.216,30,12.3859,59.3279,5.20473
-3.22935,526.447,30,12.5204,60.0585,5.16076
-3.44598,572.917,30,13.5082,64.8889,5.11833
-2.05495,593.923,30,14.7997,70.4531,5.40087
-3.68008,594.426,30,13.8847,66.7999,5.0731
0.243952,543.215,30,14.8132,69.4913,5.92633
-3.2131,595.689,30,14.1763,67.9947,5.16397
1.83092,553.996,30,16.0632,74.6118,6.33959
-3.80064,555.196,30,12.9059,62.1399,5.05006
-4.18872,524.927,30,12.0137,57.9922,4.97699
0.0311167,544.677,30,14.7305,69.1964,5.87427
0.774174,508.245,30,14.1477,66.149,6.05937
-1.3712,511.202,30,13.0867,62.0252,5.54903
-0.0703437,537.516,30,14.4795,68.0609,5.84971
-2.67348,514.669,30,12.5142,59.8119,5.27223
-0.75203,517.372,30,13.5705,64.0647,5.68894
-2.61624,525.902,30,12.8164,61.2337,5.28393
-3.23592,536.22,30,12.7494,61.16,5.15947
-0.0376507,500.778,30,13.5071,63.4768,5.8576
-2.10352,579.429,30,14.4108,68.6234,5.39059
-2.25878,516.358,30,12.7635,60.84,5.35793
-3.88196,581.928,30,13.4833,64.9547,5.03461
-4.81343,521.244,30,11.6329,56.3869,4.86283
0.494084,503.276,30,13.8581,64.9085,5.98849
1.49588,507.915,30,14.5384,67.6698,6.24848
-1.88573,548.513,30,13.7599,65.4316,5.43694
-3.12196,579.045,30,13.8304,66.2961,5.182
-2.38905,563.356,30,13.8535,66.0913,5.33077
-0.103322,538.989,30,14.5005,68.1739,5.84176
0.994252,592.114,30,16.6234,77.617,6.11603
-1.22522,539.919,30,13.9014,65.8251,5.58151
1.33482,501.939,30,14.2784,66.5262,6.20544
-1.25965,594.116,30,15.2761,72.3506,5.57382
-4.77414,590.701,30,13.204,63.9854,4.86989
-4.28384,532.341,30,12.1369,58.6237,4.95934
-0.269407,534.461,30,14.2858,67.2352,5.80201
-1.51648,558.969,30,14.2279,67.4969,5.51701
-4.13623,543.525,30,12.4656,60.1528,4.98677
0.291482,552.415,30,15.0919,70.7778,5.93806
-0.290108,552.618,30,14.7592,69.4724,5.79708
-0.990105,580.36,30,15.0813,71.3047,5.63448
-4.01987,590.441,30,13.605,65.6008,5.00858
1.46822,573.165,30,16.3886,76.2948,6.24105
-0.642527,544.218,30,14.336,67.6314,5.71428
-4.18306,515.187,30,11.7935,56.927,4.97804
-3.34997,589.748,30,13.9585,67.0098,5.13707
-4.2745,533.887,30,12.1767,58.8124,4.96107
-2.81032,577.631,30,13.9689,66.8243,5.24444
0.7871,522.722,30,14.558,68.0616,6.06267
-1.72052,591.267,30,14.9294,70.9178,5.47253
-1.15645,528.043,30,13.6324,64.5231,5.59692
-4.34986,529.029,30,12.0294,58.1297,4.94714
-3.24726,535.367,30,12.7234,61.0397,5.15723
1.43259,578.997,30,16.5326,76.9824,6.23151
-1.034,569.745,30,14.7799,69.8996,5.62453
-0.549518,584.725,30,15.4593,72.8872,5.73594
0.915306,501.681,30,14.0415,65.5944,6.09561
0.730865,557.011,30,15.4792,72.394,6.04832
1.766,521.971,30,15.0969,70.1516,6.32176
-4.20893,584.621,30,13.369,64.5432,4.97323
-1.21357,568.711,30,14.6494,69.362,5.58412
-3.22526,580.175,30,13.8004,66.197,5.16157
-2.2894,551.09,30,13.6055,64.8664,5.35153
-2.74709,571.112,30,13.846,66.2092,5.25725
-0.33575,526.839,30,14.0457,66.1328,5.78625
-1.10726,569.891,30,14.7413,69.7494,5.60798
1.62349,583.787,30,16.7924,78.0995,6.28293
-1.00488,561.983,30,14.5953,69.0133,5.63112
-4.57756,531.516,30,11.9756,57.9571,4.90545
-4.06467,504.885,30,11.6127,56.0109,5.00016
-0.0497854,510.209,30,13.7549,64.6466,5.85467
0.648072,536.079,30,14.8498,69.4863,6.02729
1.52231,585.344,30,16.7717,78.0522,6.25559
-1.26237,529.513,30,13.6136,64.4776,5.57322
-3.02456,566.285,30,13.5782,65.046,5.20139
-1.91025,580.698,30,14.5532,69.2149,5.43169
1.14043,536.909,30,15.1589,70.7147,6.15415
0.89173,508.64,30,14.2233,66.4534,6.08953
1.14205,568.862,30,16.0621,74.927,6.15457
-2.08512,547.305,30,13.6218,64.8583,5.39448
0.187545,509.692,30,13.8685,65.0831,5.91246
-1.74164,598.197,30,15.0918,71.699,5.46796
-4.03113,553.763,30,12.7541,61.5024,5.00646
-1.03118,545.193,30,14.1446,66.8937,5.62517
0.879307,592.932,30,16.5725,77.4349,6.08633
1.85424,566.058,30,16.4277,76.2937,6.34601
0.118764,563.339,30,15.2873,71.7722,5.89562
1.84289,585.229,30,16.9766,78.8486,6.34288
-2.49317,558.844,30,13.6859,65.3358,5.30922
-4.37982,523.675,30,11.8933,57.4834,4.94162
-3.39128,519.79,30,12.2824,58.9794,5.129
0.395389,598.744,30,16.4238,76.9737,5.96384
-3.74783,561.28,30,13.075,62.9322,5.06013
-1.51408,512.416,30,13.0442,61.8804,5.51753
-4.37109,521.337,30,11.8443,57.2436,4.94323
-1.02134,564.202,30,14.6434,69.2484,5.62739
1.6434,564.404,30,16.2474,75.5551,6.28833
-4.59585,596.782,30,13.4362,65.0337,4.90212
0.832086,520.758,30,14.5286,67.9051,6.0742
